id,name,parent_id,parent_name,slug,level
15629,"Консервы, соленья",15620.0,К Новогоднему столу,konservy-solenya,2
17992,Детям,17982.0,У кассы,detyam,2
18007,Открытки и конверты,17997.0,Праздник,otkrytki-i-konverty,2
18039,Настольные игры,18030.0,"Канцтовары, хобби, книги",nastolnye-igry,2
19363,Снеки и печенье,19327.0,Детское питание,sneki-i-pechene,2
19574,"Одежда, аксессуары",19433.0,Товары для детей,odezhda-aksessuary,2
20565,Функциональное питание,18427.0,Товары до 99 рублей,funkcionalnoe-pitanie,2
20671,Желе,20638.0,Постно и полезно,zhele,2
20692,Напитки,19305.0,Новинки,napitki,2
755,Вареная,754.0,"Колбаса, сосиски",varenaya,2
1150,"Уксус, бальзамик",25.0,Бакалея,uksus-balzamik,2
1450,Декор интерьера,17400.0,"Дом, интерьер",dekor-interera,2
1840,Кофеварки и кофемашины,1439.0,Бытовая техника,kofevarki-i-kofemashiny,2
13929,Дезодоранты и антиперспиранты,3509.0,Уход и гигиена,dezodoranty-i-antiperspiranty,2
13996,Сухофрукты,144.0,Овощи и фрукты,suhofrukty,2
17059,"Пиво, сидр, медовуха",17036.0,Алкоголь,pivo-sidr-medovuha,2
17401,Средства от насекомых и грызунов,1070.0,Бытовая химия,sredstva-ot-nasekomyh-i-gryzunov,2
17991,"Гигиена, уход",17982.0,У кассы,gigiena-uhod,2
18008,Праздничная атрибутика,17997.0,Праздник,prazdnichnaya-atributika,2
18040,"Брелоки, наклейки, значки",18030.0,"Канцтовары, хобби, книги",breloki-naklejjki-znachki,2
18136,Корм для собак,18134.0,Товары для животных,korm-dlya-sobak,2
18201,Автозапчасти,18199.0,Автотовары,avtozapchasti,2
19255,Молочная консервация,94.0,Консервы и соусы,molochnaya-konservaciya,2
19584,"Безопасность, предметы для детской",19433.0,Товары для детей,bezopasnost-predmety-dlya-detskojj,2
20196,Чипсы,20195.0,Снеки,chipsy,2
20577,Снеки и орехи,18427.0,Товары до 99 рублей,sneki-i-orehi,2
20693,Для детей,19305.0,Новинки,dlya-detejj,2
1445,Утюги и отпариватели,1439.0,Бытовая техника,utyugi-i-otparivateli,2
2845,Фильтры для воды,1427.0,Кухня,filtry-dlya-vody,2
15628,Напитки,15620.0,К Новогоднему столу,napitki,2
17989,"Контрацепция, тесты",17982.0,У кассы,kontracepciya-testy,2
18009,Украшение стола,17997.0,Праздник,ukrashenie-stola,2
18041,"Лотерейные билеты, сим-карты",18030.0,"Канцтовары, хобби, книги",loterejjnye-bilety-sim-karty,2
18348,"Коктейли, энергетические напитки",17036.0,Алкоголь,koktejjli-energeticheskie-napitki,2
19587,Детская косметика,19433.0,Товары для детей,detskaya-kosmetika,2
20584,Напитки,18427.0,Товары до 99 рублей,napitki,2
20694,Для животных,19305.0,Новинки,dlya-zhivotnyh,2
1704,Товары для ремонта,17400.0,"Дом, интерьер",tovary-dlya-remonta,2
2860,Компьютерная техника,1439.0,Бытовая техника,kompyuternaya-tehnika,2
15627,Сладости,15620.0,К Новогоднему столу,sladosti,2
17060,"Безалкогольное пиво, вино",17036.0,Алкоголь,bezalkogolnoe-pivo-vino,2
17990,Хозтовары,17982.0,У кассы,hoztovary,2
20197,"Сухарики, гренки",20195.0,Снеки,suhariki-grenki,2
20594,Детские товары,18427.0,Товары до 99 рублей,detskie-tovary,2
20695,"Косметика, личная гигиена",19305.0,Новинки,kosmetika-lichnaya-gigiena,2
1792,Мультиварки и техника для варки,1439.0,Бытовая техника,multivarki-i-tehnika-dlya-varki,2
16805,Праздничная сервировка,15620.0,К Новогоднему столу,prazdnichnaya-servirovka,2
19592,Детский праздник,19433.0,Товары для детей,detskijj-prazdnik,2
20600,Товары для животных,18427.0,Товары до 99 рублей,tovary-dlya-zhivotnyh,2
20696,"Для дома, сада, авто",19305.0,Новинки,dlya-doma-sada-avto,2
1791,Кухонные машины и мясорубки,1439.0,Бытовая техника,kuhonnye-mashiny-i-myasorubki,2
20198,Семечки,20195.0,Снеки,semechki,2
20601,Уход и гигиена,18427.0,Товары до 99 рублей,uhod-i-gigiena,2
759,Варено-копченая,754.0,"Колбаса, сосиски",vareno-kopchenaya,2
1846,Кухонные весы,1439.0,Бытовая техника,kuhonnye-vesy,2
3512,Для тела,3509.0,Уход и гигиена,dlya-tela,2
18137,Корм для других животных,18134.0,Товары для животных,korm-dlya-drugih-zhivotnyh,2
18202,"Эксплуатационные жидкости, смазки",18199.0,Автотовары,ekspluatacionnye-zhidkosti-smazki,2
20608,Бытовая химия,18427.0,Товары до 99 рублей,bytovaya-himiya,2
1443,Прочее,1439.0,Бытовая техника,prochee,2
1851,Соковыжималки,1439.0,Бытовая техника,sokovyzhimalki,2
20199,Батончики,20195.0,Снеки,batonchiki,2
20617,Для дома,18427.0,Товары до 99 рублей,dlya-doma,2
20624,Для дачи и сада,18427.0,Товары до 99 рублей,dlya-dachi-i-sada,2
20200,"Кукурузные палочки, попкорн",20195.0,Снеки,kukuruznye-palochki-popkorn,2
20629,Автотовары,18427.0,Товары до 99 рублей,avtotovary,2
128,Молоко и сливки,3.0,Молочные продукты,moloko-i-slivki,2
782,Сырокопченая,754.0,"Колбаса, сосиски",syrokopchenaya,2
3515,Женская гигиена и урология,3509.0,Уход и гигиена,zhenskaya-gigiena-i-urologiya,2
18138,"Наполнители, пеленки, лотки",18134.0,Товары для животных,napolniteli-pelenki-lotki,2
18203,"Автохимия, уход за авто",18199.0,Автотовары,avtohimiya-uhod-za-avto,2
20201,Орехи,20195.0,Снеки,orehi,2
20630,Праздничная атмосфера,18427.0,Товары до 99 рублей,prazdnichnaya-atmosfera,2
20202,Сухофрукты,20195.0,Снеки,suhofrukty,2
20203,Сырные снеки,20195.0,Снеки,syrnye-sneki,2
3510,Для волос,3509.0,Уход и гигиена,dlya-volos,2
18139,"Средства гигиены, витамины",18134.0,Товары для животных,sredstva-gigieny-vitaminy,2
18204,Автомобильные аксессуары,18199.0,Автотовары,avtomobilnye-aksessuary,2
18294,Полукопченые,754.0,"Колбаса, сосиски",polukopchenye,2
20204,"Рыбные снеки, кальмары",20195.0,Снеки,rybnye-sneki-kalmary,2
20205,Мясные снеки,20195.0,Снеки,myasnye-sneki,2
127,Кисломолочные продукты,3.0,Молочные продукты,kislomolochnye-produkty,2
3513,Уход за полостью рта,3509.0,Уход и гигиена,uhod-za-polostyu-rta,2
18140,Аксессуары для животных,18134.0,Товары для животных,aksessuary-dlya-zhivotnyh,2
18205,Ароматизаторы автомобильные,18199.0,Автотовары,aromatizatory-avtomobilnye,2
18295,Сыровяленая,754.0,"Колбаса, сосиски",syrovyalenaya,2
20206,"Хлебцы, крекеры",20195.0,Снеки,hlebcy-krekery,2
3514,Бритье и депиляция,3509.0,Уход и гигиена,brite-i-depilyaciya,2
763,Ветчина,754.0,"Колбаса, сосиски",vetchina,2
3517,Ватная продукция,3509.0,Уход и гигиена,vatnaya-produkciya,2
18141,Игрушки для животных,18134.0,Товары для животных,igrushki-dlya-zhivotnyh,2
18206,Аварийные принадлежности,18199.0,Автотовары,avarijjnye-prinadlezhnosti,2
11096,Туалетная бумага и полотенца,3509.0,Уход и гигиена,tualetnaya-bumaga-i-polotenca,2
132,Сметана,3.0,Молочные продукты,smetana,2
764,Деликатесы,754.0,"Колбаса, сосиски",delikatesy,2
3516,Салфетки и платочки,3509.0,Уход и гигиена,salfetki-i-platochki,2
773,"Паштеты, холодцы, закуски",754.0,"Колбаса, сосиски",pashtety-holodcy-zakuski,2
3511,Для лица,3509.0,Уход и гигиена,dlya-lica,2
402,Творог,3.0,Молочные продукты,tvorog,2
769,Другая,754.0,"Колбаса, сосиски",drugaya,2
1571,Халяльные колбасы,754.0,"Колбаса, сосиски",halyalnye-kolbasy,2
2046,Приготовлено у нас,754.0,"Колбаса, сосиски",prigotovleno-u-nas,2
1156,Намазки и салаты,183.0,"Рыба, морепродукты",namazki-i-salaty,2
3519,Аксессуары,3509.0,Уход и гигиена,aksessuary,2
19407,Густые йогурты и творожки,3.0,Молочные продукты,gustye-jjogurty-i-tvorozhki,2
306,Икра,183.0,"Рыба, морепродукты",ikra,2
19410,Питьевые йогурты,3.0,Молочные продукты,pitevye-jjogurty,2
13603,Солнцезащитные средства,3509.0,Уход и гигиена,solncezashchitnye-sredstva,2
3520,Подарочные наборы,3509.0,Уход и гигиена,podarochnye-nabory,2
123,Сырки и десерты,3.0,Молочные продукты,syrki-i-deserty,2
1184,Вяленая и сушеная рыба,183.0,"Рыба, морепродукты",vyalenaya-i-sushenaya-ryba,2
13646,Рыбные консервы,183.0,"Рыба, морепродукты",rybnye-konservy,2
124,Напитки,3.0,Молочные продукты,napitki,2
18717,Багеты и булочки,18716.0,Продукция собственного производства,bagety-i-bulochki,2
18718,Бездрожжевой хлеб,18716.0,Продукция собственного производства,bezdrozhzhevojj-hleb,2
17390,Молочная продукция для детей,3.0,Молочные продукты,molochnaya-produkciya-dlya-detejj,2
438,"Сливочное масло, маргарин",3.0,Молочные продукты,slivochnoe-maslo-margarin,2
374,Сгущенное молоко,3.0,Молочные продукты,sgushchennoe-moloko,2
135,Яйца,3.0,Молочные продукты,yajjca,2
20628,Чулочно-носочные изделия,18427.0,Товары до 99 рублей,chulochno-nosochnye-izdeliya,2
29,Рис,27.0,Крупы,ris,3
175,"Чемоданы, рюкзаки и сумки",3259.0,Аксессуары,chemodany-ryukzaki-i-sumki,3
210,Шоколадные плитки,2632.0,Шоколад и батончики,shokoladnye-plitki,3
248,Растворимый,243.0,Кофе,rastvorimyjj,3
254,Черный в пакетиках,250.0,Чай,chernyjj-v-paketikah,3
261,Выпечка,836.0,"Хлебцы, выпечка, сушки",vypechka,3
368,Лапша,26.0,Быстрое приготовление,lapsha,3
369,Пюре,26.0,Быстрое приготовление,pyure,3
370,Суп,26.0,Быстрое приготовление,sup,3
376,Томаты,146.0,Овощи,tomaty,3
512,Пиво,511.0,Безалкогольное пиво и вино,pivo,3
583,Легкий,402.0,Творог,legkijj,3
589,Сырки,123.0,Сырки и десерты,syrki,3
630,Кефир легкий,127.0,Кисломолочные продукты,kefir-legkijj,3
649,Свинина без кости,419.0,Свинина,svinina-bez-kosti,3
652,Какао,627.0,"Какао, цикорий, напитки",kakao,3
663,Индейка,141.0,Мясо птицы,indejjka,3
673,Куриные полуфабрикаты,669.0,Полуфабрикаты из птицы,kurinye-polufabrikaty,3
681,Фарш из мяса птицы,679.0,Фарш,farsh-iz-myasa-pticy,3
750,Мука,33.0,Мука и другое для выпечки,muka,3
753,Хлопья,37.0,Сухие завтраки и хлопья,hlopya,3
758,По кускам,755.0,Вареная,po-kuskam,3
760,Кусок,759.0,Варено-копченая,kusok,3
768,Нарезка,764.0,Деликатесы,narezka,3
770,Краковская,769.0,Другая,krakovskaya,3
776,Паштеты,773.0,"Паштеты, холодцы, закуски",pashtety,3
780,"Молочные, сливочные, докторские",777.0,"Сосиски, сардельки",molochnye-slivochnye-doktorskie,3
785,Нарезка,782.0,Сырокопченая,narezka,3
808,Батон,807.0,"Батон, хлеб, лаваш",baton,3
819,"Хлеб, багеты",818.0,Пекарня ЛЕНТА FRESH,hleb-bagety,3
843,Наггетсы,78.0,Замороженные блюда,naggetsy,3
852,"Ягоды, фрукты",82.0,Замороженные овощи и ягоды,yagody-frukty,3
857,Большая упаковка,85.0,Мороженое,bolshaya-upakovka,3
860,Вареники,859.0,Пельмени и вареники,vareniki,3
865,Блины,864.0,"Тесто, выпечка, блины",bliny,3
868,Негазированная вода,5.0,Вода,negazirovannaya-voda,3
872,Кока-кола и пепси,7.0,Газировка,koka-kola-i-pepsi,3
878,Яблочный,877.0,Соки,yablochnyjj,3
894,Капуста квашеная,162.0,Закуски и соленья,kapusta-kvashenaya,3
1014,Кексы и рулеты,1013.0,Выпечка,keksy-i-rulety,3
1019,"Пирожные, торты",1017.0,Приготовлено у нас,pirozhnye-torty,3
1035,Зефир,1033.0,"Зефир, мармелад и восточные сладости",zefir,3
1044,Печенье без начинки,1038.0,"Печенье, пряники, вафли",pechene-bez-nachinki,3
1063,Конфеты весовые,2633.0,Конфеты,konfety-vesovye,3
1073,Для ручного мытья,1071.0,Средства для мытья посуды,dlya-ruchnogo-mytya,3
1076,Гели для стирки,1074.0,Средства для стирки,geli-dlya-stirki,3
1117,Для второго,382.0,Приправы,dlya-vtorogo,3
1121,Сахар,192.0,Сахар и соль,sahar,3
1122,Соль,192.0,Сахар и соль,sol,3
1126,Бульоны,26.0,Быстрое приготовление,bulony,3
1128,Перец,195.0,Специи,perec,3
1140,Масло подсолнечное,405.0,Масло растительное,maslo-podsolnechnoe,3
1160,Красная,306.0,Икра,krasnaya,3
1166,"Креветки, раки, крабы",187.0,Морепродукты,krevetki-raki-kraby,3
1171,Лососевая,1169.0,Замороженная рыба,lososevaya,3
1175,Лососевая,1173.0,Охлажденная рыба,lososevaya,3
1182,Красная слабосоленая,1177.0,Рыба соленая и копченая,krasnaya-slabosolenaya,3
1206,Шоколад,222.0,Диабетические продукты,shokolad,3
1207,Макароны,221.0,Без глютена,makarony,3
1211,Диетические батончики,3256.0,Диетическое питание,dieticheskie-batonchiki,3
1215,Маслины,96.0,"Оливки, маслины",masliny,3
1220,Из говядины,1926.0,Мясная консервация,iz-govyadiny,3
1230,Тунец,97.0,Рыбные консервы,tunec,3
1232,Ананасы,99.0,Фруктовая консервация,ananasy,3
1241,Джем,1239.0,Варенье и мед,dzhem,3
1276,Жевательная резинка,74.0,Жевательная резинка и освежающие конфеты,zhevatelnaya-rezinka,3
1361,Туалетная бумага,121.0,Туалетная бумага и полотенца,tualetnaya-bumaga,3
1395,"Крема, губки, щетки",176.0,"Уход за обувью, одеждой",krema-gubki-shchetki,3
1423,Теннис и бадминтон,3007.0,"Спортивные игры, батуты",tennis-i-badminton,3
1441,Напольные весы,1802.0,Уход и красота,napolnye-vesy,3
1444,Пылесборники,1795.0,Пылесосы и аксессуары,pylesborniki,3
1453,Разделочные доски,2825.0,"Кухонные инструменты, аксессуары",razdelochnye-doski,3
1459,Фольга,2833.0,"Фольга, пакеты, бумага для запекания",folga,3
1485,"Коробки, корзины, ящики",1483.0,"Хранение, порядок, глажка",korobki-korziny-yashchiki,3
1491,"Кастрюли, ковши, казаны",1489.0,Посуда для приготовления,kastryuli-kovshi-kazany,3
1502,Тарелки,1495.0,Посуда для сервировки,tarelki,3
1507,Батарейки,1506.0,"Батарейки, лампочки, удлинители",batarejjki,3
1510,Кабели и адаптеры,2853.0,Аудио и видео техника,kabeli-i-adaptery,3
1635,Намазки,1156.0,Намазки и салаты,namazki,3
1705,Инструменты,1704.0,Товары для ремонта,instrumenty,3
1758,Освещение,1760.0,Садовый декор и освещение,osveshchenie,3
1808,Чайники,1446.0,Чайники и термопоты,chajjniki,3
1809,Термопоты,1446.0,Чайники и термопоты,termopoty,3
1810,Кипятильники,1446.0,Чайники и термопоты,kipyatilniki,3
1813,Блендеры,1440.0,Миксеры и блендеры,blendery,3
1814,Мясорубки и аксессуары,1791.0,Кухонные машины и мясорубки,myasorubki-i-aksessuary,3
1818,Микроволновые печи,1817.0,"Печи, грили и плиты",mikrovolnovye-pechi,3
1824,Отпариватели,1445.0,Утюги и отпариватели,otparivateli,3
1826,Тостеры,1793.0,Тостеры и бутербродницы,tostery,3
1836,Мультиварки и аксессуары,1792.0,Мультиварки и техника для варки,multivarki-i-aksessuary,3
1845,Кофемолки,1840.0,Кофеварки и кофемашины,kofemolki,3
2665,Кетчуп,285.0,"Соусы, кетчупы, майонез",ketchup,3
2675,Футболки и толстовки,2674.0,Женская одежда,futbolki-i-tolstovki,3
2682,Футболки и толстовки,2681.0,Мужская одежда,futbolki-i-tolstovki,3
2694,Для мальчиков,2692.0,Детская одежда,dlya-malchikov,3
2699,Носки и колготки,2697.0,Для новорожденных,noski-i-kolgotki,3
2702,Декоративные подушки,1450.0,Декор интерьера,dekorativnye-podushki,3
2711,Подушки для сна,2706.0,Постельные принадлежности,podushki-dlya-sna,3
2715,"Сырники, запеканка",43.0,Завтрак,syrniki-zapekanka,3
2834,"Контейнеры, ланч-боксы",2832.0,"Контейнеры, емкости для продуктов",kontejjnery-lanch-boksy,3
2842,"Шторы, коврики",1447.0,Товары для ванной комнаты,shtory-kovriki,3
2980,Кусок,2975.0,Твердый,kusok,3
2984,Кусок,2976.0,Полутвердый,kusok,3
2987,Ванночка,2977.0,"Мягкий, плавленый, творожный",vannochka,3
2998,"Косичка, чечил",2995.0,Сыры копченые и снеки,kosichka-chechil,3
3012,Инвентарь для фитнеса и йоги,3010.0,Товары для фитнеса,inventar-dlya-fitnesa-i-jjogi,3
3031,От моли,3028.0,Средства от насекомых,ot-moli,3
3207,Спагетти,31.0,Макароны,spagetti,3
3221,Лапша и рис для восточной кухни,3220.0,Национальная кухня,lapsha-i-ris-dlya-vostochnojj-kuhni,3
3233,Морс,884.0,"Морс, кисель",mors,3
3255,Протеиновые батончики,3254.0,"БАДы, спортивное питание",proteinovye-batonchiki,3
3522,Шампуни,3510.0,Для волос,shampuni,3
3527,Гигиенические прокладки,3515.0,Женская гигиена и урология,gigienicheskie-prokladki,3
3530,Очищение и демакияж,3511.0,Для лица,ochishchenie-i-demakiyazh,3
3540,Гели для душа,3512.0,Для тела,geli-dlya-dusha,3
3548,Влажные салфетки,3516.0,Салфетки и платочки,vlazhnye-salfetki,3
3556,Зубные пасты,3513.0,Уход за полостью рта,zubnye-pasty,3
3557,Ватные диски,3517.0,Ватная продукция,vatnye-diski,3
3564,Бритвы и станки,3514.0,Бритье и депиляция,britvy-i-stanki,3
3576,Для душа,3519.0,Аксессуары,dlya-dusha,3
3578,Для женщин,3520.0,Подарочные наборы,dlya-zhenshchin,3
3585,Пластыри,3521.0,Аптека,plastyri,3
4132,Комплексные блюда,268.0,Вторые блюда,kompleksnye-blyuda,3
4134,Салаты с майонезом,269.0,Салаты и закуски,salaty-s-majjonezom,3
11206,Семена овощей и ягод,1755.0,"Семена, все для выращивания",semena-ovoshchejj-i-yagod,3
11222,"Уголь, дрова, щепа",2758.0,Для шашлыка и барбекю,ugol-drova-shchepa,3
11239,"Ароматизаторы, масла",1448.0,Товары для бани и сауны,aromatizatory-masla,3
13644,Вяленая,1184.0,Вяленая и сушеная рыба,vyalenaya,3
13655,Шпроты,13646.0,Рыбные консервы,shproty,3
13664,Крабовые палочки,13663.0,"Крабовые палочки, мясо",krabovye-palochki,3
13847,Сахар,13846.0,Сахар и корица,sahar,3
13997,Изюм,13996.0,Сухофрукты,izyum,3
15668,Вода,15628.0,Напитки,voda,3
16806,Бокалы,16805.0,Праздничная сервировка,bokaly,3
16847,Хлеб,15630.0,"Хлеб, выпечка",hleb,3
17056,Вермут,17055.0,Десертные и крепленые вина,vermut,3
17061,Безалкогольное пиво,17060.0,"Безалкогольное пиво, вино",bezalkogolnoe-pivo,3
17065,"Сидр, медовуха",17059.0,"Пиво, сидр, медовуха",sidr-medovuha,3
17066,Коньяк,18356.0,"Коньяк, бренди",konyak,3
17069,Ром,18357.0,"Ром, джин, текила",rom,3
17070,Ликеры,18358.0,"Бальзамы, ликер, абсент",likery,3
17231,"Свитеры, джемперы",2681.0,Мужская одежда,svitery-dzhempery,3
17309,Стейки из говядины,418.0,Говядина,stejjki-iz-govyadiny,3
17310,Свежие грибы,375.0,Грибы,svezhie-griby,3
17408,Комнатные цветы,1761.0,"Комнатные растения, горшки, грунт",komnatnye-cvety,3
17415,Губки,17414.0,Инвентарь для уборки,gubki,3
17462,Бумажные салфетки,17461.0,"Салфетки, губки, средства для мытья посуды",bumazhnye-salfetki,3
17467,Одноразовая посуда,17466.0,"Одноразовая посуда, спички, зубочистки",odnorazovaya-posuda,3
18192,Для кошек,18169.0,Большая упаковка,dlya-koshek,3
18243,"Фета, Брынза",2991.0,Рассольный,feta-brynza,3
18262,Замороженные овощи,18261.0,Замороженные овощи и ягоды,zamorozhennye-ovoshchi,3
18269,Укроп,897.0,Зелень и салаты,ukrop,3
18283,Груши,153.0,Фрукты,grushi,3
18309,Полуфабрикаты из свинины,655.0,Полуфабрикаты из мяса,polufabrikaty-iz-svininy,3
18310,Полуфабрикаты из говядины,655.0,Полуфабрикаты из мяса,polufabrikaty-iz-govyadiny,3
18349,Коктейли,18348.0,"Коктейли, энергетические напитки",koktejjli,3
18352,Белое вино,18351.0,Российское вино,beloe-vino,3
18775,Из красной и белой рыбы,18774.0,Деликатесы из рыбы и морепродуктов,iz-krasnojj-i-belojj-ryby,3
18776,Рыбные пресервы,18774.0,Деликатесы из рыбы и морепродуктов,rybnye-preservy,3
18777,"Креветки, мидии в рассоле/масле",18774.0,Деликатесы из рыбы и морепродуктов,krevetki-midii-v-rassolemasle,3
18813,От комаров и клещей,17401.0,Средства от насекомых и грызунов,ot-komarov-i-kleshchejj,3
18827,Универсальные чистящие средства,1730.0,"Чистящие, моющие средства",universalnye-chistyashchie-sredstva,3
18830,Салфетки для уборки,1081.0,Инвентарь для уборки,salfetki-dlya-uborki,3
18832,Освежители воздуха,1085.0,"Освежители, ароматизаторы",osvezhiteli-vozduha,3
19029,ЛЕНТА,19028.0,Бакалея,lenta,3
19082,ЛЕНТА,19081.0,Замороженные продукты,lenta,3
19189,ЛЕНТА,19188.0,"Молочная продукция, яйца",lenta,3
19197,ЛЕНТА,19196.0,"Мясо, рыба, полуфабрикаты",lenta,3
19211,ЛЕНТА,19210.0,Овощи и фрукты,lenta,3
19219,ЛЕНТА,19120.0,Сладости и выпечка,lenta,3
19329,Смеси на козьем молоке,19328.0,Детские смеси,smesi-na-kozem-moloke,3
19337,Овощное пюре,19336.0,Мясное и овощное пюре,ovoshchnoe-pyure,3
19343,Детские молочные каши,19342.0,Каши,detskie-molochnye-kashi,3
19357,Детская вода,19356.0,"Вода, напитки",detskaya-voda,3
19378,Детское печенье,19363.0,Снеки и печенье,detskoe-pechene,3
19391,Молоко до 2%,128.0,Молоко и сливки,moloko-do-2,3
19408,Йогурты,19407.0,Густые йогурты и творожки,jjogurty,3
19411,Питьевые йогурты,19410.0,Питьевые йогурты,pitevye-jjogurty,3
19435,Наборы детской посуды,19434.0,Товары для кормления,nabory-detskojj-posudy,3
19478,Пустышки,19477.0,Пустышки и прорезыватели,pustyshki,3
19497,Пеленки,19496.0,Подгузники и пеленки,pelenki,3
19502,Шампуни,19501.0,Гигиена и уход,shampuni,3
19518,Стиральные порошки,19514.0,Детская бытовая химия,stiralnye-poroshki,3
19528,Пекарня ЛЕНТА FRESH,19208.0,Кулинария и пекарня Ленты,pekarnya-lenta-fresh,3
19531,Конструкторы,19530.0,Игрушки и игры,konstruktory,3
19543,Наборы для хобби,19542.0,Творчество и хобби,nabory-dlya-hobbi,3
19555,"Рюкзаки, пеналы",19554.0,Школьные принадлежности,ryukzaki-penaly,3
19566,"Дошкольная литература, сказки",19565.0,Книги и учебники,doshkolnaya-literatura-skazki,3
19585,Безопасность ребенка,19584.0,"Безопасность, предметы для детской",bezopasnost-rebenka,3
19590,Декоративная косметика,19587.0,Детская косметика,dekorativnaya-kosmetika,3
19593,Праздничные свечи,19592.0,Детский праздник,prazdnichnye-svechi,3
19639,Рекомендуем,17037.0,Вино,rekomenduem,3
19640,Рекомендуем,17042.0,"Шампанское, игристые вина",rekomenduem,3
19859,Тихие вина,19858.0,Алкоголь,tihie-vina,3
19861,Игристые вина,19858.0,Алкоголь,igristye-vina,3
19862,"Крепленые, плодовые вина",19858.0,Алкоголь,kreplenye-plodovye-vina,3
19864,Крепкий алкоголь,19858.0,Алкоголь,krepkijj-alkogol,3
19865,Пиво,19858.0,Алкоголь,pivo,3
20062,Кастрюли,19965.0,Скидка 50% на посуду для приготовления,kastryuli,3
20067,Средства для стирки,19966.0,"Скидка 45% на все стиральные порошки, капсулы, гели для стирки",sredstva-dlya-stirki,3
20221,Творожки,19407.0,Густые йогурты и творожки,tvorozhki,3
20292,Персиковый,877.0,Соки,persikovyjj,3
20336,Йогурты для детей до 3 лет,19350.0,Ложковые и питьевые йогурты,jjogurty-dlya-detejj-do-3-let,3
20498,Хлебная корзина,20497.0,Приготовлено в Ленте,hlebnaya-korzina,3
20502,Молоко,20501.0,Молочный прилавок,moloko,3
20520,Мороженое,20519.0,Заморозка,morozhenoe,3
20523,"Макароны, крупы",20522.0,Бакалея,makarony-krupy,3
20542,"Шоколад, батончики",20541.0,Кондитерские изделия,shokolad-batonchiki,3
20557,Выпекли в Ленте,20555.0,Хлеб и выпечка,vypekli-v-lente,3
20566,Кондитерские изделия,20565.0,Функциональное питание,konditerskie-izdeliya,3
20578,"Чипсы, луковые кольца",20577.0,Снеки и орехи,chipsy-lukovye-kolca,3
20585,Вода,20584.0,Напитки,voda,3
20595,Пюре,20594.0,Детские товары,pyure,3
20602,Для лица,20601.0,Уход и гигиена,dlya-lica,3
20609,"Туалетная бумага, салфетки",20608.0,Бытовая химия,tualetnaya-bumaga-salfetki,3
20619,Кухонная утварь,20617.0,Для дома,kuhonnaya-utvar,3
20625,"Семена, грунт",20624.0,Для дачи и сада,semena-grunt,3
20643,Салаты с растительной заправкой,20642.0,"Салаты, соленья",salaty-s-rastitelnojj-zapravkojj,3
20648,Замороженные полуфабрикаты,20647.0,Замороженные продукты,zamorozhennye-polufabrikaty,3
20653,В варочных пакетах,20651.0,Крупы,v-varochnyh-paketah,3
20661,"Растительные напитки, йогурты",20660.0,"Растительные напитки, соусы, тофу",rastitelnye-napitki-jjogurty,3
20672,Огурцы,20631.0,Конcервированные овощи,ogurcy,3
20676,Горошек,20675.0,"Кукуруза, горошек, фасоль",goroshek,3
20680,Закуски,20679.0,"Закуски, икра",zakuski,3
20698,Чипсы,20697.0,"Чипсы, сухарики и другие снеки со скидками до 45%",chipsy,3
20707,Сладости без сахара,20705.0,Продукты без содержания сахара со скидками до 30%,sladosti-bez-sahara,3
20714,Сладости,20713.0,Больше выгоды при покупке от 2х шт,sladosti,3
20718,Сырокопченая,20717.0,Сырокопченые и сыровяленые колбасы до 40%,syrokopchenaya,3
28,Гречка,27.0,Крупы,grechka,3
151,Огурцы,146.0,Овощи,ogurcy,3
247,Молотый,243.0,Кофе,molotyjj,3
255,Черный листовой,250.0,Чай,chernyjj-listovojj,3
414,Конфеты в пакетах,2633.0,Конфеты,konfety-v-paketah,3
436,Снэки и чипсы,3256.0,Диетическое питание,sneki-i-chipsy,3
513,Вино,511.0,Безалкогольное пиво и вино,vino,3
580,2-5%,402.0,Творог,2-5,3
590,Творожные,123.0,Сырки и десерты,tvorozhnye,3
593,Растительное молоко,124.0,Напитки,rastitelnoe-moloko,3
628,Кефир 2.5-3%,127.0,Кисломолочные продукты,kefir-25-3,3
645,Говядина без кости,418.0,Говядина,govyadina-bez-kosti,3
651,Свинина на кости,419.0,Свинина,svinina-na-kosti,3
656,Цикорий,627.0,"Какао, цикорий, напитки",cikorijj,3
664,Куриная тушка,141.0,Мясо птицы,kurinaya-tushka,3
672,Полуфабрикаты из индейки,669.0,Полуфабрикаты из птицы,polufabrikaty-iz-indejjki,3
680,Мясной фарш,679.0,Фарш,myasnojj-farsh,3
756,На развес,755.0,Вареная,na-razves,3
762,Нарезка,759.0,Варено-копченая,narezka,3
765,Бекон,764.0,Деликатесы,bekon,3
771,Полукопченая,769.0,Другая,polukopchenaya,3
774,"Зельцы, холодцы",773.0,"Паштеты, холодцы, закуски",zelcy-holodcy,3
781,Сардельки,777.0,"Сосиски, сардельки",sardelki,3
783,Кусок,782.0,Сырокопченая,kusok,3
824,Выпечка,818.0,Пекарня ЛЕНТА FRESH,vypechka,3
832,Серый и ржаной,807.0,"Батон, хлеб, лаваш",seryjj-i-rzhanojj,3
839,Хлебцы,836.0,"Хлебцы, выпечка, сушки",hlebcy,3
845,"Пицца, пироги",78.0,Замороженные блюда,picca-pirogi,3
