category_id,name,price,pricing_unit,supermarket
17037,"Вино МОНАСТЫРСКИЙ РЕЦЕПТ Алазанская Долина ординарное сортовое белое полусладкое, 1л",736.84,1L,Lenta
17037,"Вино МОНАСТЫРСКИЙ РЕЦЕПТ Алазанская Долина ординарное сортовое красное полусладкое, 1л",736.84,1L,Lenta
17037,"Вино СКАЛИСТЫЙ БЕРЕГ Шепот цветов Российское белое сухое, 0.75л",1070.99,0.75L,Lenta
17037,"Вино СКАЛИСТЫЙ БЕРЕГ Дыхание волн Российское белое сухое, 0.75л",1070.99,0.75L,Lenta
17037,"Вино СКАЛИСТЫЙ БЕРЕГ Ветер в травах Российское красное сухое, 0.75л",1052.69,0.75L,Lenta
17037,"Вино СКАЛИСТЫЙ БЕРЕГ Песнь холмов Российское красное сухое, 0.75л",1070.99,0.75L,Lenta
17037,"Вино БУРЛЮК Каберне Фран красное сухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино БУРЛЮК Российское Траминер белое сухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино TETRIU Алазанская Долина белое полусладкое, 0.75л",696.49,0.75L,Lenta
17037,"Вино TETRIU Алазанская Долина красное полусладкое, 0.75л",696.49,0.75L,Lenta
17037,"Вино DU TOITSKLOOF Шенин Блан белое полусухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино BARON LASSAL красное полусладкое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино CORTEBALDI Кьянти ординарное сортовое красное сухое, 0.75л",1368.42,0.75L,Lenta
17037,"Вино BARON LASSAL белое полусладкое, 0.75л",856.99,0.75L,Lenta
17037,"Вино DU TOITSKLOOF Пинотаж Мерло Руби Каберне красное полусухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино THE GRINDER Шенин Блан белое сухое, 0.75л",1368.42,0.75L,Lenta
17037,"Вино MUEWA Chardonnay выдержанное сортовое белое сухое, 0.75л",749.99,0.75L,Lenta
17037,"Вино BARON LASSAL красное сухое, 0.75л",856.99,0.75L,Lenta
17037,"Вино BARON LASSAL белое сухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино MUEWA Cabernet сортовое выдержанное красное сухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино CURICANO Carmenere ординарное сортовое красное сухое, 0.75л",789.47,0.75L,Lenta
17037,"Вино CHATEAU TAMAGNE Elite Шардоне белое сухое, 0.75л",978.94,0.75L,Lenta
17037,"Вино CHATEAU TAMAGNE Elite Каберне красное сухое, 0.75л",978.94,0.75L,Lenta
17037,"Вино TETRIU Хванчкара ординарное красное полусладкое, 0.75л",1999.99,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO Cabernet Sauvignon сортовое красное сухое, 0.75л",873.68,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO Sauvignon Blanc сортовое белое сухое, 0.75л",873.68,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO Розе розовое полусухое, 0.75л",873.68,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO белое полусладкое, 0.75л",873.68,0.75L,Lenta
17037,"Вино PINWINO REY Карменер красное сухое, 0.75л",1263.19,0.75L,Lenta
17037,"Вино ТАМАНИЯ к тунцу белое сухое, 0.75л",463.15,0.75L,Lenta
17037,"Вино PINWINO REY Совиньон Блан белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино ТАМАНИЯ к пицце красное сухое, 0.75л",463.15,0.75L,Lenta
17037,"Вино ТАМАНИЯ к стейку красное сухое, 0.75л",463.15,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO красное полусладкое, 0.75л",873.68,0.75L,Lenta
17037,"Вино SOMBRERO MAGICO белое сухое, 0.75л",873.68,0.75L,Lenta
17037,"Вино TAVKVERI выдержанное сортовое красное сухое, 0.75л",1473.68,0.75L,Lenta
17037,"Вино TUCANA Chenin Blanc Вестерн Кейп ординарное сортовое белое сухое, 0.75л",947.36,0.75L,Lenta
17037,"Вино TUCANA Semi Sweet Rose Вестерн Кейп ординарное розовое полусладкое, 0.75л",947.36,0.75L,Lenta
17037,"Вино ENCHANTED Merlot Reserva выдержанное сортовое красное сухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино OSTRICH LANDING Chenin blanc сортовое выдержанное белое полусухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино ENCHANTED Rose Wine розовое сухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино TUCANA Semi Sweet White Вестерн Кейп ординарное белое полусладкое, 0.75л",947.36,0.75L,Lenta
17037,"Вино MAS TINTO Cabernet Sauvignon ординарное сортовое красное полусухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино TUCANA Pinotage Вестерн Кейп ординарное сортовое красное сухое, 0.75л",947.36,0.75L,Lenta
17037,"Вино TUCANA Semi Sweet Red Вестерн Кейп ординарное красное полусладкое, 0.75л",947.36,0.75L,Lenta
17037,"Вино ENCHANTED Red Wine красное сухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино ENCHANTED Chardonnay Reserva сортовое белое сухое, 0.75л",1178.49,0.75L,Lenta
17037,"Вино ENCHANTED White Wine белое сухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино BLAKE""S FAMILY WINES Chenin Blanc ординарное сортовое белое сухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино FAUSTINO RIVERO ULECIA Tempranillo ординарное сортовое красное сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино FAUSTINO RIVERO ULECIA Chardonnay ординарное сортовое белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино BLAKE""S FAMILY WINES Pinotage ординарное сортовое красное сухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино FAUSTINO RIVERO ULECIA Merlot ординарное сортовое красное сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино FAUSTINO RIVERO ULECIA Macabeo ординарное сортовое белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино GOLUBITSKOE ESTATE Российское Шардоне белое сухое, 0.75л",1291.49,0.75L,Lenta
17037,"Вино ISASA Вердехо Руэда сортовое белое сухое, 0.75л",1317.99,0.75L,Lenta
17037,"Вино VILLA KRIM Мускат Ривьера ординарное розовое полусладкое, 0.75л",589.47,0.75L,Lenta
17037,"Вино IL PIATTO Pecorino Terre di Chieti сортовое белое полусухое, 0.75л",1392.49,0.75L,Lenta
17037,"Вино ВИНОГРАДНАЯ ГАВАНЬ розовое полусладкое, 0.7л",231.57,0.7L,Lenta
17037,"Вино SOMBRERO MAGICO красное сухое, 0.75л",889.49,0.75L,Lenta
17037,"Вино CHATEAU GASSIOT Бордо Кот де Бур выдержанное красное сухое, 0.75л",1499.49,0.75L,Lenta
17037,"Вино LARAY ординарное красное полусладкое, 0.75л",889.49,0.75L,Lenta
17037,"Вино LARAY ординарное белое полусладкое, 0.75л",889.49,0.75L,Lenta
17037,"Вино MALAMIGO Леди Драма ординарное белое полусухое, 0.75л",1338.99,0.75L,Lenta
17037,"Вино MALAMIGO Эль Ребельде ординарное красное полусухое, 0.75л",1338.99,0.75L,Lenta
17037,"Вино ТРАДИЦИИ АБХАЗИИ Изабелла Абхазская ординарное сортовое красное полусладкое, 0.75л",842.19,0.75L,Lenta
17037,"Вино CANA Центральная Долина белое сухое, 0.187л",374.99,0.187L,Lenta
17037,"Вино CANA Центральная Долина красное сухое, 0.187л",374.99,0.187L,Lenta
17037,"Вино NOBILOMO Primitivo Апулья сортовое красное сухое, 0.75л",1392.49,0.75L,Lenta
17037,"Вино TROZO VERDEJO сортовое белое полусладкое, 0.75л",749.99,0.75L,Lenta
17037,"Вино TROZO MACABEO сортовое белое сухое, 0.75л",749.99,0.75L,Lenta
17037,"Вино TROZO GARNACHA сортовое красное полусладкое, 0.75л",749.99,0.75L,Lenta
17037,"Вино TROZO TEMPRANILLO сортовое красное сухое, 0.75л",749.99,0.75L,Lenta
17037,"Вино TROZO BOBAL ROSE сортовое розовое полусухое, 0.75л",736.84,0.75L,Lenta
17037,"Вино CANTIANI Алиготе Рислинг Рейнский белое сухое, 0.75л",473.68,0.75L,Lenta
17037,"Вино CANTIANI Каберне Совиньон Мерло красное сухое, 0.75л",473.68,0.75L,Lenta
17037,"Вино CANTIANI Рислинг Рейнский Ркацители белое сухое, 0.75л",473.68,0.75L,Lenta
17037,"Вино CANTIANI Саперави Мерло красное сухое, 0.75л",473.68,0.75L,Lenta
17037,"Вино BONAVITA красное полусухое, 1.5л",2631.57,1.5L,Lenta
17037,"Вино FLEUR DE LA REINE красное полусладкое, 0.75л",736.84,0.75L,Lenta
17037,"Вино BRUCKENTAG Riesling Pfalz сортовое ординарное белое полусухое, 0.75л",1305.29,0.75L,Lenta
17037,"Вино HAUT MARIN Colombard Sauvignon Amande ординарное белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино HAUT MARIN Colombard Ugni-blanc Littorine ординарное белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино HAUT MARIN Triton Мерло Каберне Совиньон ординарное красное сухое, 0.75л",1578.94,0.75L,Lenta
17037,"Вино GREEN LIFE Каберне Совиньон Вестерн Кейп сортовое ординарное красное полусухое, 0.75л",1157.89,0.75L,Lenta
17037,"Вино HANDSCHRIFT Austria Gruner Veltliner сортовое ординарное белое сухое, 1л",1894.73,1L,Lenta
17037,"Вино HANDSCHRIFT Austria Riesling сортовое ординарное белое сухое, 1л",1894.73,1L,Lenta
17037,"Вино HANDSCHRIFT Austria Zweigelt сортовое ординарное красное сухое, 1л",1894.73,1L,Lenta
17037,"Вино SANTA CRISTINA Vermentino Тоскана ординарное сортовое белое сухое, 0.75л",2105.29,0.75L,Lenta
17037,"Вино SANTA CRISTINA Giardino Тоскана ординарное розовое полусухое, 0.75л",2105.29,0.75L,Lenta
17037,"Вино PINWINO REY Шардоне белое сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино PINWINO REY Каберне Совиньон красное сухое, 0.75л",1263.15,0.75L,Lenta
17037,"Вино АВТОХТОННОЕ Крыма от В. Захарьина Бастардо Кефесия красное сухое, 0.75л",1999.99,0.75L,Lenta
17037,"Вино SUHINDOL TAMYANKA сортовое ординарное белое полусладкое, 0.75л",736.84,0.75L,Lenta
17037,"Вино CEVIANI Saperavi сортовое ординарное красное сухое, 0.75л",1052.63,0.75L,Lenta
17037,"Вино TSINANDALI выдержанное сортовое белое сухое, 1л",736.84,1L,Lenta
17037,"Вино SAPERAVI ординарное сортовое красное сухое, 1л",736.84,1L,Lenta
17037,"Вино TORO Tinto ординарное красное сухое, 1л",842.1,1L,Lenta
17037,"Вино TORO Blanco ординарное белое сухое, 1л",842.1,1L,Lenta
17037,"Вино ОЛИМП АШАМТА Абза ординарное белое полусладкое, 0.7л",421.09,0.7L,Lenta
17037,"Вино ОЛИМП АШАМТА Аттахара ординарное красное полусладкое, 0.7л",421.09,0.7L,Lenta
17037,"Вино BISQUERTT Crazy Rows Moscatel Вайе дель Итата ординарное сортовое белое сухое, 0.75л",1684.29,0.75L,Lenta
17037,"Вино MATTEO BRAIDOT Pinot Grigio Фриули-Венеция-Джулия ординарное сортовое белое сухое, 0.75л",1789.49,0.75L,Lenta
17037,"Вино TENUTA SANT'ANTONIO Scaia Garganega Chardonnay Тревенеция ординарное белое полусухое, 0.75л",2315.79,0.75L,Lenta
17037,"Вино TENUTA SANT'ANTONIO Scaia Corvina Венето выдержанное сортовое красное полусухое, 0.75л",2315.79,0.75L,Lenta
17037,"Вино MASCIARELLI Montepulciano d'Abruzzo выдержанное сортовое красное сухое, 0.75л",1999.99,0.75L,Lenta
17037,"Вино BISQUERTT Crazy Rows Cinsault Вайе дель Итата выдержанное сортовое красное сухое, 0.75л",1684.29,0.75L,Lenta
17037,"Вино VECCHIA CANTINA Chianti Тоскана выдержанное сортовое красное сухое, 0.75л",1368.49,0.75L,Lenta
17037,"Вино KAMINA Chenin blanc сортовое выдержанное белое сухое, 0.75л",894.73,0.75L,Lenta
17037,"Вино KAMINA Pinotage сортовое выдержанное красное сухое, 0.75л",894.73,0.75L,Lenta
17037,"Вино KAMINA Rose выдержанное розовое сухое, 0.75л",894.73,0.75L,Lenta
17037,"Вино TOUR DE LUMIERE Российское Кубань молодое красное сухое, 0.75л",526.31,0.75L,Lenta
17037,"Вино САТЕРА ESSE Российское Саперави Хевен красное сухое, 0.75л",1526.39,0.75L,Lenta
17037,"Вино САТЕРА ESSE Российское Ркацители Оранж белое сухое, 0.75л",1526.39,0.75L,Lenta
17037,"Вино BEAUJOLAIS NOUVEAU Божоле Нуво Флер де Нина Бургундия молодое сортовое красное сухое, 0.75л",1820.99,0.75L,Lenta
17037,"Вино SANTA CAROLINA Каролина Ресерва Каберне Совиньон ординарное красное сухое, 0.75л",1368.49,0.75L,Lenta
17037,"Вино SANTA CAROLINA Каролина Ресерва Карменер ординарное красное сухое, 0.75л",1368.49,0.75L,Lenta
17037,"Вино SANTA CAROLINA Каролина Ресерва Розе молодое розовое сухое, 0.75л",1368.49,0.75L,Lenta
17037,"Вино SANTA CAROLINA Каролина Ресерва Совиньон Блан молодое белое сухое, 0.75л",1368.49,0.75L,Lenta
17037,"Вино CANTINA CELLARO Грилло Лума Сицилия белое сухое, 0.75л",2526.39,0.75L,Lenta
17037,"Вино LUCCARELLI Негроамаро Луккарелли Пулия красное полусухое, 0.75л",2631.59,0.75L,Lenta
17037,"Вино VEGA SINDOA Темпранильо Вега Синдоа Некеас сортовое ординарное красное сухое, 0.75л",1789.49,0.75L,Lenta
17037,"Вино БУХТА ОМЕГА Пино Нуар красное полусладкое, 0.75л",736.89,0.75L,Lenta
17037,"Вино БУХТА ОМЕГА Мускат белое сухое, 0.75л",736.89,0.75L,Lenta
17037,"Вино ВЗ Шардоне белое сухое, 0.187л",315.79,0.187L,Lenta
17037,"Вино ВЗ Каберне Совиньон красное сухое, 0.187л",315.79,0.187L,Lenta
17037,"Вино БУХТА ОМЕГА Каберне красное сухое, 0.75л",736.89,0.75L,Lenta
17037,"Вино БУХТА ОМЕГА Рислинг белое полусухое, 0.75л",736.89,0.75L,Lenta
17037,"Промо-набор GREEN LIFE Вино Совиньон Блан Вестерн Кейп сортовое белое сухое, 3х0.75л",3157.89,2.25L,Lenta
17037,"Вино VILLANELLA белое полусладкое, 1л",526.31,1L,Lenta
17037,"Вино MALVASIA Malvasia Rubicone сортовое белое полусладкое, 0.75л",1368.42,0.75L,Lenta
17037,"Вино PENNICHELLA Trebbiano ординарное сортовое белое полусухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино PENNICHELLA Санджовезе ординарное сортовое красное сухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино PENNICHELLA Санджовезе ординарное сортовое розовое сухое, 0.75л",842.1,0.75L,Lenta
17037,"Вино HIGH ROOF Каберне Фран ординарное красное сухое, 0.75л",631.59,0.75L,Lenta
17037,"Вино HIGH ROOF Цитронный Магарача Оранж ординарное белое сухое, 0.75л",631.59,0.75L,Lenta
17037,"Вино FEUDI ARAGONESI Россо Терре ди Кьети Абруццо ординарное сортовое красное сухое, 0.75л",842.19,0.75L,Lenta
17037,"Вино FEUDI ARAGONESI Бьянко Терре ди Кьети Абруццо ординарное сортовое белое сухое, 0.75л",842.19,0.75L,Lenta
18169,"Корм сухой для взрослых собак CHAPPI Сытный мясной обед с говядиной, для всех пород, 15кг",2947.39,15кг,Lenta
18169,"Корм сухой для взрослых собак CHAPPI Сытный мясной обед Мясное изобилие, для всех пород, полнорационный, 15кг",2947.39,15кг,Lenta
18169,"Корм сухой для собак 365 ДНЕЙ Мясное ассорти, 10кг",1178.49,10кг,Lenta
18169,"Корм сухой для взрослых собак BRIT Premium Adult L для крупных пород, 15кг",6551.99,15кг,Lenta
18169,"Корм сухой для взрослых собак PEDIGREE с говядиной, для всех пород, полнорационный, 13кг",3889.49,13кг,Lenta
18169,"Корм сухой для взрослых собак PEDIGREE с говядиной, для крупных пород, 13кг",3684.2,13кг,Lenta
18169,"Корм сухой для взрослых собак PURINA ONE Adult Говядина и рис, для средних и крупных пород, 3,8кг",1488.99,3800г,Lenta
18169,"Корм сухой для взрослых собак PURINA ONE Adult с курицы и с рисом, для средних и крупных пород, 3,8кг",1488.99,3800г,Lenta
18169,"Корм сухой для взрослых собак PURINA ONE Adult Говядина и рис, для средних и крупных пород, 10кг",3032.49,10кг,Lenta
18169,"Корм сухой для взрослых собак PURINA ONE Adult с ягненком и рисом, для средних и крупных пород, 10кг",3306.49,10кг,Lenta
18169,"Корм сухой для взрослых собак PURINA ONE Adult с курицы и с рисом, для средних и крупных пород, 10кг",3306.49,10кг,Lenta
18169,"Корм сухой для взрослых собак МИРАТОРГ Winner Meat с сочной говядиной, для средних и крупных пород, 10кг",2645.49,10кг,Lenta
18169,"Корм сухой для взрослых собак МИРАТОРГ Black Angus с говядиной старше 1 года, для средних и крупных пород, 10кг",3479.99,10кг,Lenta
18169,"Корм сухой для взрослых собак ДАРЛИНГ с мясом и добавлением овощей, 15кг",2146.99,15000г,Lenta
18169,"Корм сухой для собак PURINA ONE с говядиной и рисом, для малых пород, 3кг",1184.99,3000г,Lenta
18169,"Корм сухой для кошек PURINA ONE с высоким содержанием лосося, для стерилизованных, 3кг",1551.99,3000г,Lenta
18169,"Корм сухой для кошек PURINA ONE с высоким содержанием курицы, для стерилизованных, 3кг",1551.99,3000г,Lenta
19253,"Виноград красный, весовой",263.2,,Lenta
19253,"Виноград Киш-миш зеленый, весовой",368.47,,Lenta
19434,"Соска молочная LUBBY силиконовая р. L быстрый поток, с 6 месяцев, Арт. 15167/4663, 2шт",166.99,,Lenta
19434,"Поильник LUBBY 300/320мл, с трубочкой, с 9 месяцев, Арт. 11836/28534",471.49,,Lenta
19434,"Бутылочка для кормления LUBBY Классика 250мл, с 0 месяцев, Арт. 12021",292.99,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 250мл, с силиконовой молочной соской, с 0 месяцев, Арт. 11004 (Россия)",220.09,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 250мл, цветная с силиконовой молочной соской, с 0 месяцев, Арт. 11141",188.49,,Lenta
19434,"Соска силиконовая КУРНОСИКИ классическая, быстрый поток, с 6 месяцев, Арт. 12056",72.64,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 250мл с ручками и силиконовой молочной соской, с рисунком, с 6 месяцев, Арт. 11005",251.59,,Lenta
19434,"Соска молочная ПОМА силиконовая, классической формы, средний поток, с 4 месяцев, Арт. 211",51.59,,Lenta
19434,"Кружка-поильник LUBBY Just 180мл, с твердым носиком, ручками и нестираемой шкалой, с 6 месяцев, Арт. 13971",313.99,,Lenta
19434,"Бутылочка для кормления LUBBY Just 250мл, с ручками и молочной соской, с 0 месяцев, Арт. 15200",275.49,,Lenta
19434,"Поильник HAPPY BABY с трубочкой и ручками, 250мл, Арт. 14012",420.0,,Lenta
19434,"Бутылочка для кормления HAPPY BABY 250мл, антиколиковая с силиконовой соской, Арт. 10015",377.9,,Lenta
19434,"Бутылочка для кормления LUBBY Just 125мл, с ручками и молочной соской, с 0 месяцев, Арт. 15200",314.79,,Lenta
19434,"Поильник-непроливайка LUBBY 175мл, с 9 месяцев, Арт. 7293",430.59,,Lenta
19434,"Поильник-непроливайка LUBBY Малыши и Малышки 250мл со сменным носиком, с 6 месяцев, Арт. 20670",608.99,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 250мл, приталенная с силиконовой молочной соской, с 0 месяцев, Арт. 11131",188.49,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 250мл с ручками и силиконовой молочной соской, с 6 месяцев, Арт. 11133",220.09,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 125мл, приталенная с силиконовой молочной соской, с 0 месяцев, Арт. 11132",135.79,,Lenta
19434,"Бутылочка для кормления КУРНОСИКИ 125мл с ручками и силиконовой молочной соской, с 6 месяцев, Арт. 11134",188.49,,Lenta
19434,"Набор детской посуды МАША И МЕДВЕДЬ 3 предмета: кружка, миска, тарелка,  керамика, в ассортименте Арт. MBCS3-1/-2/-3/-4",915.78,,Lenta
19434,"Тарелка ТРИ КОТА 19,5/20см, стекло, в ассортименте, Арт. 309622/31",357.89,,Lenta
19434,"Кружка ТРИ КОТА стекло 200/230мл, в ассортименте, Арт. 309619/28",242.19,200/230мл,Lenta
19434,"Салатник ТРИ КОТА 13см, стекло, в ассортименте Арт. КРС-969,КРС-1289",336.89,,Lenta
19434,Кружка МАША И МЕДВЕДЬ стекло 250мл Арт. ММК250,210.52,250мл,Lenta
19434,"Салатник МАША И МЕДВЕДЬ 13см, стекло Арт. ММС130",242.1,,Lenta
19434,"Тарелка МАША И МЕДВЕДЬ 19,5см, стекло Арт. ММТ195",263.15,,Lenta
19434,"Набор детской посуды DISNEY София 3 предмета, стекло Арт. КРС-958",947.39,,Lenta
19434,"Тарелка MY LITTLE PONY 19,5см, стекло Арт. MLPP195G-1",315.78,,Lenta
19434,Кружка MY LITTLE PONY стекло 250мл Арт. MLPM250G-1,242.1,,Lenta
19434,"Салатник MY LITTLE PONY 13см, стекло, 250мл Арт. MLPB130G-1",294.73,,Lenta
19434,"Бутылочка для кормления LUBBY 125мл c молочной соской, с 0 месяцев, Арт. 12023/144/12",230.59,,Lenta
19434,"Поильник-непроливайка LUBBY 150мл с мягким носиком, с 4 месяцев, Арт. 16403/12",628.99,,Lenta
19434,Кружка детская DISNEY Холодное сердце стекло 200мл Арт. КРС -943,199.99,200мл,Lenta
19434,Тарелка детская DISNEY Холодное сердце 20см стекло,315.79,,Lenta
19434,"Салатник DISNEY Холодное сердце 13см, стекло Арт. КРС -945",284.29,,Lenta
19434,"Тарелка детская ЩЕНЯЧИЙ ПАТРУЛЬ 20cм, стекло, в ассортименте",357.89,,Lenta
19434,"Салатник ЩЕНЯЧИЙ ПАТРУЛЬ 13см, стекло, в ассортименте",294.79,,Lenta
19434,"Кружка детская ЩЕНЯЧИЙ ПАТРУЛЬ стекло 200мл Арт. КРС-1188, КРС-1151, КРС-1526",242.19,,Lenta
19434,"Соска молочная LUBBY Just быстрый поток, силиконовая, с 6 месяцев, Арт. 13965",72.49,,Lenta
19434,"Бутылочка для кормления МАМА ТАМА 270мл с силиконовой соской, широкое горлышко, с 3 месяцев",441.06,270мл,Lenta
19434,"Бутылочка для кормления LUBBY 250мл с ручками и силиконовой молочной соской, с 0 месяцев, Арт. 11391/12",262.19,250мл,Lenta
19434,"Бутылочка для кормления LUBBY 250мл с латексной молочной соской, с 0 месяцев, Арт. 13564/12",283.19,250мл,Lenta
19434,"Бутылочка для кормления детей LUBBY Just 250мл, с силиконовой молочной соской, с 0 месяцев, Арт. 16401/12",314.79,,Lenta
19434,"Салатник HOMECLUB Animals 450мл, фарфор Арт. CH-b1",242.19,,Lenta
19434,"Кружка HOMECLUB Animals 250мл, фарфор Арт. CH-cs2",242.19,,Lenta
19434,"Тарелка HOMECLUB Animals 20см, фарфор Арт. CH-p1",242.19,,Lenta
19434,"Кружка TRANSFORMERS керамика, 500мл",315.79,,Lenta
19434,"Поильник-непроливайка LUBBY 300мл, с твердым носиком и клипсой, с 9 месяцев, Арт. 28618",314.79,,Lenta
19434,"Кружка HOMECLUB Дино, фарфор, 220мл",157.89,,Lenta
19434,"Кружка HOMECLUB Слоник, фарфор, 220мл",157.89,,Lenta
19434,"Салатник HOMECLUB Единорог, 17см, фарфор",178.99,,Lenta
19434,"Тарелка HOMECLUB Дино, 19см, фарфор",178.99,,Lenta
19434,"Тарелка HOMECLUB Слоник, 19см, фарфор",178.99,,Lenta
19434,"Кружка HOMECLUB Единорог, фарфор, 220мл",157.89,,Lenta
19434,"Салатник HOMECLUB Дино, 17см, фарфор",178.99,,Lenta
19434,"Салатник HOMECLUB Слоник, 17см, фарфор",178.99,,Lenta
19434,"Тарелка HOMECLUB Единорог, 19см, фарфор",178.99,,Lenta
19434,"Бутылочка для кормления МАМИНА РАДОСТЬ 150мл широкое горло с соской, Арт. КК1015",367.37,150мл,Lenta
19434,"Бутылочка для кормления МАМИНА РАДОСТЬ 270мл широкое горло с соской и ручками, Арт. КК1018",420.0,270мл,Lenta
19434,"Поильник МАМИНА РАДОСТЬ с силиконовым носиком и ручками, Арт. КК1019",366.49,,Lenta
19434,"Бутылочка для кормления ПОМА Nature 270мл, с широким горлом, с 4 месяцев, Арт. 7110",472.64,,Lenta
19434,"Набор детской посуды МИ-МИ-МИШКИ 3 предмета, стекло, Арт. КРС-2361",1042.19,,Lenta
19434,"Бутылочка для кормления МАМА ТАМА 150мл с широким горлышком и силиконовой соской, с 0 месяцев, Арт. MT/003",420.0,150мл,Lenta
19434,"Бутылочка для кормления LUBBY 250мл с широким горлом и силиконовой молочной соской, с 0 месяцев, Арт. 20154ё",420.09,,Lenta
19434,"Соска молочная КУРНОСИКИ латексная большого размера со средним отверстием, средний поток, с 6 месяцев, Арт. 12132",47.89,,Lenta
19434,"Соска молочная КУРНОСИКИ силиконовая на широкое горло, средний поток, с 3 месяцев, Арт. 12071, 2шт",272.69,2шт,Lenta
19434,"Бутылочка для кормления CANPOL BABIES EasyStart 120мл, антиколиковая с широким горлышком, с 0 месяцев, в ассортименте, Арт. 35/216_blu, 35/216_pin",735.79,,Lenta
19434,"Бутылочка для кормления CANPOL BABIES EasyStart 240мл, антиколиковая с широким горлышком, с 0 месяцев, в ассортименте, Арт. 35/217_blu, 35/217_pin",841.06,,Lenta
19434,"Соска для бутылочек с широким горлом CANPOL BABIES EasyStart, силиконовая антиколиковая, с быстрым потоком, с 12 месяцев, Арт. 21/722",262.11,,Lenta
19434,"Соска для бутылочек с широким горлом CANPOL BABIES с переменным потоком, с 3 месяцев, Арт. 21/724",262.11,,Lenta
19434,"Бутылочка для кормления LUBBY 125мл, с молочной соской с клапаном, широкое горло, с 0 месяцев, Арт. 23569",481.99,,Lenta
19434,"Соска молочная LUBBY на широкое горлышко, силиконовая с быстрым потоком, с 6 месяцев, Арт. 20158",271.99,,Lenta
19434,"Бутылочка для кормления LUBBY 120мл, с силиконовой молочной соской, с талией, с 0 месяцев, стекло, Арт. 16032",420.0,,Lenta
19434,"Бутылочка для кормления LUBBY 250мл, с силиконовой молочной соской, с талией, с 0 месяцев, стекло, Арт. 16031",472.64,,Lenta
19434,"Набор посуды СИНИЙ ТРАКТОР кружка, салатник и тарелка, Арт. СТН3-1, СТН3-2",1052.69,,Lenta
19434,"Кружка HOMECLUB Змейка 330мл, фарфор, Арт. CH-cs1",209.48,330мл,Lenta
19434,"Салатник HOMECLUB Змейка 520мл, фарфор, Арт. CH-b1",262.11,520мл,Lenta
19434,"Бутылочка для кормления PHILIPS AVENT Anti-colic 125мл, с 0 месяцев, Арт. SCY100/01",904.22,1шт,Lenta
19434,"Бутылочка для кормления PHILIPS AVENT Anti-colic 260мл, с 1 месяца, Арт. SCY103/01",1156.85,1шт,Lenta
19434,"Соска для бутылочки PHILIPS AVENT Anti-colic средний поток, с 3 месяцев, Арт. SCY763/02, 2шт",788.43,2шт,Lenta
19434,"Соска для бутылочки PHILIPS AVENT Anti-colic, с 6 месяцев, Арт. 
SCY764/02, 2шт",788.43,2шт,Lenta
19434,"Набор детских столовых приборов APOLLO Fluffy, ложка и вилка, Арт. FLF-01",377.99,1шт,Lenta
19820,"Колбаса вареная МД БОРОДИНА Докторская, 500г",509.49,500г,Lenta
19820,"Колбаса вареная МД БОРОДИНА Докторская со срезом, 500г",521.09,500г,Lenta
19820,"Колбаса вареная КФ ЕГОРЬЕВСКАЯ Докторская, категория А, 450г",442.19,450г,Lenta
19820,"Колбаса вареная РЕМИТ Докторская ГОСТ, 500г",510.59,500г,Lenta
19820,"Колбаса вареная ОКРАИНА Докторская, 500г",387.49,500г,Lenta
