country,supermarket,product_category,product_name,supermarket_price,supermarket_price_usd,quantity,unit,normalized_price
Russia,Lenta,black_tea,"Чай черный ЛЕНТА Русские узоры Клубника со сливками, листовой, 85г (85г)",378.99,4.19011344,0.085,kg,49.29545223529412
Russia,Lenta,black_tea,"Чай черный ЛЕНТА Русские узоры с облепихой и грушей, листовой, 85г (85г)",378.99,4.19011344,0.085,kg,49.29545223529412
Russia,Lenta,black_tea,"Чай черный ЛЕНТА Апельсиновый новый год ароматизированный с добавками растительного сырья, 20г (20г)",263.15,2.9093864,0.02,kg,145.46931999999998
Russia,Lenta,black_tea,"Чай черный TEATALE Garden Flowers Purple байховый с чабрецом, среднелистовой, 50г (50г)",146.31,1.61760336,0.05,kg,32.3520672
Russia,Lenta,black_tea,"Чай черный TEATALE Garden Flowers Pink с лесными ягодами байховый, среднелистовой, 50г (50г)",146.31,1.61760336,0.05,kg,32.3520672
Russia,Lenta,green_tea,"Чай зеленый TEATALE Garden Flowers Blue с мятой, листовой, 50г (50г)",146.31,1.61760336,0.05,kg,32.3520672
Russia,Lenta,green_tea,"Чай зеленый BASILUR Фруктовое вдохновение ассорти, 60г (60г)",652.63,7.21547728,0.06,kg,120.25795466666666
Russia,Lenta,green_tea,"Чай зеленый BASILUR Цветочная гармония Цветущая вишня, 75г (75г)",884.2,9.7757152,0.075,kg,130.34286933333334
Russia,Lenta,green_tea,"Чай зеленый BASILUR Цветочная гармония Бархатный персик, 75г (75г)",884.2,9.7757152,0.075,kg,130.34286933333334
Russia,Lenta,black_tea,"Чай черный МАЙСКИЙ Ароматный бергамот, 25пак (25пак)",97.89,1.08227184,0.0375,kg,28.860582400000002
Russia,Lenta,black_tea,"Чай черный AKBAR Gold цейлонский крупнолистовой, 100г (100г)",292.63,3.23531728,0.1,kg,32.3531728
Russia,Lenta,black_tea,"Чай черный ПРИНЦЕССА НУРИ Высокогорный листовой, 100г (100г)",130.59,1.44380304,0.1,kg,14.4380304
Russia,Lenta,black_tea,"Чай черный ШАХ ГОЛД Индийский, 25пак (25пак)",106.39,1.17624784,0.05,kg,23.524956800000002
Russia,Lenta,pork_leg,Окорок свиной ЛЕНТА FRESH на кости (),615.89,6.809279839999999,1.5,kg,4.539519893333333
Russia,Lenta,pork_leg,"Окорок свиной ЛЕНТА FRESH бескостный, весовой ()",463.19,5.12102864,1.0,kg,5.12102864
Russia,Lenta,pork_leg,"Окорок из свинины, бескостный, вакуумная упаковка, весовой ()",648.41,7.16882096,1.4,kg,5.1205864
Russia,Lenta,bread,"Хлеб пшеничный HARRY'S Аmerican sandwich, 470г (470г)",126.31,1.39648336,0.47,kg,2.9712411914893617
Russia,Lenta,bread,"Хлеб ХЛЕБНЫЙ ДОМ Тостовый, в нарезке, 500г (500г)",110.49,1.22157744,0.5,kg,2.44315488
Russia,Lenta,bread,"Хлеб формовой ХЛЕБОЗАВОД №28 Украинский новый, в нарезке, 700г (700г)",53.49,0.59138544,0.7,kg,0.8448363428571428
Russia,Lenta,bread,"Хлеб ХЛЕБОЗАВОД №22 8 злаков, в нарезке, 270г (270г)",111.99,1.2381614399999998,0.27,kg,4.585783111111111
Russia,Lenta,bread,"Хлеб ХЛЕБОЗАВОД №22 Дарницкий, 700г (700г)",62.99,0.69641744,0.7,kg,0.9948820571428573
Russia,Lenta,bread,"Батон КОЛОМЕНСКОЕ Нарезной, в нарезке, 400г (400г)",71.49,0.7903934399999999,0.4,kg,1.9759836
Russia,Lenta,bread,"Хлеб КОЛОМЕНСКОЕ Бородинский, в нарезке, 400г (400г)",68.49,0.7572254399999999,0.4,kg,1.8930635999999998
Russia,Lenta,bread,"Хлеб ржано-пшеничный подовый РИЖСКИЙ ХЛЕБ Деревенский, бездрожжевой, 220г (220г)",77.99,0.8622574399999999,0.22,kg,3.919352
Russia,Lenta,bread,"Хлеб КОЛОМЕНСКОЕ Ржаной край, 300г (300г)",87.49,0.96728944,0.3,kg,3.2242981333333334
Russia,Lenta,bread,"Хлеб зерновой КОЛОМЕНСКОЕ Ржаной край, 300г (300г)",126.31,1.39648336,0.3,kg,4.654944533333333
Russia,Lenta,bread,"Хлеб ЗАО ЩЕЛКОВОХЛЕБ Ржевский, в нарезке, 340г (340г)",53.49,0.59138544,0.34,kg,1.7393689411764708
Russia,Lenta,bread,"Хлеб ЗАО ЩЕЛКОВОХЛЕБ Тостовый молочный, в нарезке, 500г (500г)",99.99,1.10548944,0.5,kg,2.21097888
Russia,Lenta,bread,"Хлеб ЗАО ЩЕЛКОВОХЛЕБ Бородинский новый, в нарезке, 500г (500г)",56.99,0.63008144,0.5,kg,1.26016288
Russia,Lenta,bread,"Батон ЗАО ЩЕЛКОВОХЛЕБ Щелковский, в нарезке, 330г (330г)",56.89,0.62897584,0.33,kg,1.905987393939394
Russia,Lenta,bread,"Хлеб зерновой ХЛЕБНЫЙ ДОМ Геркулес, в нарезке, половинка, 250г (250г)",62.99,0.69641744,0.25,kg,2.78566976
Russia,Lenta,bread,"Батон ХЛЕБНЫЙ ДОМ Утренний, в нарезке, 400г (400г)",82.1,0.9076975999999999,0.4,kg,2.269244
Russia,Lenta,bread,"Хлеб ДЕДОВСКИЙ ХЛЕБ Дарницкий, в нарезке, 350г (350г)",36.99,0.40896144,0.35,kg,1.1684612571428572
Russia,Lenta,bread,"Хлеб КОЛОМЕНСКОЕ Ароматный, в нарезке, 400г (400г)",70.49,0.7793374399999999,0.4,kg,1.9483435999999998
Russia,Lenta,bread,"Хлеб ХЛЕБОЗАВОД №22 Столичный, в нарезке, 700г (700г)",76.99,0.85120144,0.7,kg,1.2160020571428571
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Бородинский, в нарезке, половинка, 390г (390г)",59.99,0.66324944,0.39,kg,1.7006395897435898
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Дарницкий, в нарезке, половинка, 340г (340г)",57.99,0.6411374400000001,0.34,kg,1.8856983529411764
Russia,Lenta,bread,"Батон ЧЕРЕМУШКИ Нарезной, 400г (400г)",67.49,0.74616944,0.4,kg,1.8654236
Russia,Lenta,bread,"Батон пшеничный КОЛОМЕНСКОЕ с отрубями, 300г (300г)",70.49,0.7793374399999999,0.3,kg,2.5977914666666666
Russia,Lenta,bread,"Батон ЧЕРЕМУШКИ Полюшко, в нарезке, 300г (300г)",74.99,0.82908944,0.3,kg,2.7636314666666664
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Столичный, в нарезке, половинка, 330г (330г)",54.99,0.60796944,0.33,kg,1.8423316363636362
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Зерновик, в нарезке , 460г (460г)",106.99,1.1828814399999998,0.46,kg,2.5714813913043475
Russia,Lenta,bread,"Хлеб 365 ДНЕЙ Украинский новый, 650г (650г)",27.99,0.30945744,0.65,kg,0.4760883692307691
Russia,Lenta,bread,"Хлеб белый 365 ДНЕЙ высший сорт, 380г (380г)",22.1,0.24433760000000002,0.38,kg,0.6429936842105264
Russia,Lenta,bread,"Хлеб цельнозерновой РИЖСКИЙ ХЛЕБ заварной бездрожжевой, 300г (300г)",86.49,0.9562334399999999,0.3,kg,3.1874448
Russia,Lenta,bread,"Батон ЛЕНТА нарезной, в нарезке, 400г (400г)",46.99,0.51952144,0.4,kg,1.2988035999999998
Russia,Lenta,bread,"Хлеб ХЗ №28 Для фитнеса, в нарезке, 300г (300г)",89.47,0.98918032,0.3,kg,3.297267733333333
Russia,Lenta,bread,"Хлеб ХЛЕБОЗАВОД №22 Дарницкий, в нарезке, половинка, 350г (350г)",42.99,0.47529744,0.35,kg,1.3579926857142859
Russia,Lenta,bread,"Хлеб КОЛОМЕНСКОЕ Дарницкий, в нарезке, половинка, 350г (350г)",61.99,0.68536144,0.35,kg,1.958175542857143
Russia,Lenta,bread,"Батон ЧЕРЕМУШКИ с пшеничными отрубями, высший сорт, в нарезке, 350г (350г)",58.99,0.65219344,0.35,kg,1.863409828571429
Russia,Lenta,bread,"Хлеб ХЛЕБНЫЙ ДОМ Геркулес с кукурузой, 255г (255г)",82.19,0.9086926399999999,0.255,kg,3.563500549019607
Russia,Lenta,bread,"Батон ХЛЕБНЫЙ ДОМ Звездный, в нарезке, 350г (350г)",54.49,0.60244144,0.35,kg,1.7212612571428572
Russia,Lenta,bread,"Хлеб КОЛОМЕНСКОЕ ДАНИЛОВСКИЙ Зерновой, в нарезке, 300г (300г)",89.49,0.98940144,0.3,kg,3.2980048
Russia,Lenta,bread,"Хлеб злаковый КОЛОМЕНСКОЕ Тостовый, в нарезке, 250г (250г)",82.19,0.9086926399999999,0.25,kg,3.6347705599999998
Russia,Lenta,bread,"Хлеб пшеничный КОЛОМЕНСКОЕ Тостовый, 320г (320г)",65.49,0.7240574399999999,0.32,kg,2.2626795
Russia,Lenta,bread,"Батон ЧЕРЕМУШКИ Нарезной, высший сорт, в нарезке, 200г (200г)",47.39,0.52394384,0.2,kg,2.6197192
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Дар зерна, традиционный, в нарезке, 350г (350г)",91.49,1.0115134399999999,0.35,kg,2.8900384
Russia,Lenta,bread,"Хлеб ржано-пшеничный КОЛОМЕНСКОЕ ДАНИЛОВСКИЙ бездрожжевой, в нарезке, 
350г (350г)",77.99,0.8622574399999999,0.35,kg,2.463592685714285
Russia,Lenta,bread,"Хлеб ТЕПЛЫЙ ДАР Бородинский, в нарезке, 350г (350г)",42.19,0.46645264,0.35,kg,1.3327218285714282
Russia,Lenta,bread,"Батон ЛЕНТА половинка, в нарезке, 200г (200г)",26.99,0.29840143999999996,0.2,kg,1.4920071999999998
Russia,Lenta,bread,"Батон НИЖЕГОРОДСКИЙ ХЛЕБ Подмосковный, высший сорт, в нарезке, 400г (400г)",35.49,0.39237744,0.4,kg,0.9809435999999999
Russia,Lenta,bread,"Батон ВЫБОР СЕМЬИ Нарезной, высший сорт, 400г (400г)",32.49,0.35920944,0.4,kg,0.8980236
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Гречневый, в нарезке, 300г (300г)",78.99,0.8733134399999999,0.3,kg,2.9110447999999995
Russia,Lenta,bread,"Хлеб ЧЕРЕМУШКИ Овсяный ароматный, в нарезке, 300г (300г)",84.29,0.9319102400000001,0.3,kg,3.1063674666666667
Russia,Lenta,yogurt,"Йогурт ДАНИССИМО Фантазия Хрустящие шарики в шоколаде 6,9%, без змж, 105г (105г)",75.79,0.83793424,0.105,kg,7.980326095238095
Russia,Lenta,milk,"Молоко пастеризованное СЕЛО ЗЕЛЕНОЕ 3,2%, без змж, 2000г (2000г)",231.59,2.56045904,1.9417475728155336,l,1.3186364056
Russia,Lenta,yogurt,"Йогурт ДАНИССИМО Фантазия Хрустящие шарики с ягодным вкусом 6,9%, без змж, 105г (105г)",75.79,0.83793424,0.105,kg,7.980326095238095
Russia,Lenta,condensed_milk,"Молоко сгущенное ГЛАВПРОДУКТ цельное с сахаром без змж, 270г (270г)",112.99,1.24921744,0.27,kg,4.62673125925926
Russia,Lenta,yogurt,"Йогурт ДАНИССИМО Фантазия Хрустящие шарики со вкусом соленой карамели 6,9%, без змж, 105г (105г)",75.79,0.83793424,0.105,kg,7.980326095238095
Russia,Lenta,yogurt,"Йогурт ДАНИССИМО Фантазия Хрустящие шарики со вкусом манго, маракуйи 6,9%, без змж, 105г (105г)",75.79,0.83793424,0.105,kg,7.980326095238095
Russia,Lenta,milk,"Молоко пастеризованное ЭКОНИВА 2,5%, без змж, 1000мл (1000мл)",126.39,1.39736784,1.0,l,1.39736784
Russia,Lenta,milk,"Молоко пастеризованное АВИДА 3,2%, без змж, 900мл (900мл)",123.99,1.37083344,0.9,l,1.5231482666666665
Russia,Lenta,yogurt,"Йогурт ДАНИССИМО Фантазия Хрустящие шарики со вкусом шоколада и клубники 6,9%, без змж, 105г (105г)",75.79,0.83793424,0.105,kg,7.980326095238095
Russia,Lenta,water,"Вода питьевая AQUA MINERALE негазированная, 2л (2L)",115.79,1.28017424,2.0,l,0.64008712
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК негазированная, 1.5л (1.5L)",65.29,0.7218462400000001,1.5,l,0.4812308266666667
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК негазированная, 0.5л (0.5L)",44.19,0.48856464,0.5,l,0.97712928
Russia,Lenta,water,"Вода минеральная EVIAN природная столовая негазированная, 1.5л (1.5L)",299.99,3.31668944,1.5,l,2.211126293333333
Russia,Lenta,water,"Вода минеральная EVIAN природная столовая негазированная, 0.5л (0.5L)",163.19,1.80422864,0.5,l,3.60845728
Russia,Lenta,water,"Вода питьевая АРХЫЗ Vita природная горная негазированная, 1.5л (1.5L)",47.79,0.52836624,1.5,l,0.35224416
Russia,Lenta,water,"Вода питьевая СЕНЕЖСКАЯ негазированная, 1.5л (1.5L)",44.29,0.48967024,1.5,l,0.3264468266666667
Russia,Lenta,water,"Вода питьевая 365 ДНЕЙ артезианская негазированная, 0.5л (0.5L)",21.05,0.2327288,0.5,l,0.4654576
Russia,Lenta,water,"Вода питьевая 365 ДНЕЙ артезианская негазированная, 1.5л (1.5L)",31.57,0.34903792,1.5,l,0.23269194666666668
Russia,Lenta,water,"Вода питьевая 365 ДНЕЙ очищенная негазированная, 5л (5L)",57.89,0.64003184,5.0,l,0.12800636799999998
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК негазированная, 5л (5L)",147.39,1.6295438399999997,5.0,l,0.325908768
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК Sport негазированная, 0.75л (0.75L)",59.99,0.66324944,0.75,l,0.8843325866666666
Russia,Lenta,water,"Вода питьевая СЕНЕЖСКАЯ негазированная, 0.5л (0.5L)",26.49,0.29287344,0.5,l,0.58574688
Russia,Lenta,water,"Вода минеральная JEVEA Crystalnaya природная столовая негазированная, 1л (1L)",110.52,1.2219091199999998,1.0,l,1.2219091199999998
Russia,Lenta,water,"Вода минеральная JEVEA Crystalnaya природная столовая негазированная, 0.5л (0.5L)",97.49,1.0778494399999998,0.5,l,2.1556988799999997
Russia,Lenta,water,"Вода питьевая BAIKAL430 глубинная байкальская негазированная, 0.45л (0.45L)",75.49,0.8346174399999999,0.45,l,1.8547054222222223
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК негазированная, 1л (1L)",57.89,0.64003184,1.0,l,0.64003184
Russia,Lenta,water,"Вода питьевая КАЛИНОВ РОДНИК негазированная, 9л (9L)",176.49,1.95127344,9.0,l,0.21680816000000003
Russia,Lenta,water,"Вода питьевая детская СВЯТОЙ ИСТОЧНИК Светлячок негазированная, с 0 месяцев, 1.5л (1,5L)",68.49,0.7572254399999999,1.5,l,0.50481696
Russia,Lenta,water,"Вода питьевая КАЛИНОВ РОДНИК негазированная, 6л (6L)",109.49,1.21052144,6.0,l,0.2017535733333333
Russia,Lenta,water,"Вода минеральная ЛЕГЕНДА ГОР АРХЫЗ природная столовая негазированная, 1.5л (1.5L)",62.99,0.69641744,1.5,l,0.4642782933333333
Russia,Lenta,water,"Вода питьевая СВЯТОЙ ИСТОЧНИК негазированная, 0.33л (0.33L)",33.69,0.37247663999999997,0.33,l,1.1287170909090907
Russia,Lenta,water,"Вода минеральная КАЛИНОВ РОДНИК негазированная, 1.5л (1.5L)",50.49,0.5582174400000001,1.5,l,0.37214496
Russia,Lenta,water,"Вода питьевая BONVIDA артезианская 1-й категории негазированная, 0.75л (0.75L)",84.29,0.9319102400000001,0.75,l,1.2425469866666667
Russia,Lenta,water,"Вода питьевая BONVIDA артезианская 1-й категории негазированная, 0.5л (0.5L)",36.84,0.40730304,0.5,l,0.81460608
Russia,Lenta,water,"Вода питьевая BONVIDA артезианская 1-й категории негазированная, 0.33л (0.33L)",56.89,0.62897584,0.33,l,1.905987393939394
Russia,Lenta,water,"Вода питьевая КАЛИНОВ РОДНИК для кулера негазированная, 18.9л (18.9L)",493.49,5.45602544,18.9,l,0.2886785947089947
Russia,Lenta,water,"Вода питьевая детская СВЯТОЙ ИСТОЧНИК Светлячок негазированная, с 0 месяцев, 330мл (330мл)",44.49,0.49188144,0.33,l,1.4905498181818184
Russia,Lenta,water,"Вода питьевая ЛЕНТА Спорт 1-й категории негазированная, 0.5л (0.5L)",37.89,0.41891184,0.5,l,0.83782368
Russia,Lenta,water,"Вода питьевая AQUA MINERALE негазированная вода, 0.5л (0.5L)",72.69,0.8036606399999999,0.5,l,1.6073212799999999
Russia,Lenta,water,"Вода питьевая СЕНЕЖСКАЯ негазированная, 1л (1L)",42.99,0.47529744,1.0,l,0.47529744
Russia,Lenta,water,"Вода питьевая детская СВЯТОЙ ИСТОЧНИК Светлячок негазированная, с 0 месяцев, 5л (5L)",152.99,1.69145744,5.0,l,0.338291488
Russia,Lenta,water,"Вода питьевая АБРАУ-ДЮРСО 4 воды Дюр-Со артезианская негазированная, 0.75л (0.75L)",147.39,1.6295438399999997,0.75,l,2.17272512
Russia,Lenta,water,"Вода питьевая BAIKAL430 глубинная байкальская негазированная, 0.85л (0.85L)",103.99,1.14971344,0.85,l,1.3526040470588236
Russia,Lenta,water,"Вода минеральная КАЛИНОВ РОДНИК негазированная, 0.5л (0.5L)",34.73,0.38397487999999996,0.5,l,0.7679497599999999
Russia,Lenta,water,"Вода минеральная КАЛИНОВ РОДНИК Спорт негазированная, 1л (1L)",52.69,0.5825406399999999,1.0,l,0.5825406399999999
Russia,Lenta,water,"Вода питьевая ЧЕРНОГОЛОВКА артезианская негазированная, 1.5л (1.5L)",52.69,0.5825406399999999,1.5,l,0.38836042666666665
Russia,Lenta,water,"Вода питьевая ЧЕРНОГОЛОВКА артезианская негазированная, 0.5л (0.5L)",38.99,0.43107344000000003,0.5,l,0.8621468800000001
Russia,Lenta,water,"Вода питьевая BONVIDA негазированная, 1.5л (1.5L)",52.69,0.5825406399999999,1.5,l,0.38836042666666665
Russia,Lenta,water,"Вода питьевая РОСИНКА Липецкая-Лайт негазированная, 1.5л (1.5L)",53.99,0.59691344,1.5,l,0.3979422933333333
Russia,Lenta,water,"Вода питьевая ЧЕРНОГОЛОВКА артезианская негазированная, 2.5л (2.5L)",97.89,1.08227184,2.5,l,0.43290873600000007
Russia,Lenta,water,"Вода питьевая BONVIDA негазированная, 10л (10L)",347.36,3.84041216,10.0,l,0.384041216
Russia,Lenta,water,"Вода питьевая детская СВЯТОЙ ИСТОЧНИК Спортик негазированная, 0.33л (0.33L)",44.19,0.48856464,0.33,l,1.480498909090909
Russia,Lenta,water,"Вода питьевая детская ЧЕРНОГОЛОВКА Бэйби артезианская негазированная, с 0 месяцев, 2.5л (2,5л)",73.68,0.81460608,2.5,l,0.325842432
Russia,Lenta,water,"Вода питьевая LEGEND OF BAIKAL природная глубинная, негазированная, 0.5л (0.5L)",136.84,1.51290304,0.5,l,3.02580608
Russia,Lenta,water,"Вода минеральная ЛЕГЕНДА ГОР АРХЫЗ природная столовая негазированная, 0.5л (0.5L)",35.99,0.39790544,0.5,l,0.79581088
Russia,Lenta,water,"Вода питьевая BONVIDA негазированная, 19л (19L)",526.31,5.818883359999999,19.0,l,0.3062570189473684
Russia,Lenta,water,"Вода питьевая BONA AQUA негазированная, 1л (1L)",73.69,0.81471664,1.0,l,0.81471664
Russia,Lenta,water,"Вода питьевая BONA AQUA негазированная, 0.5л (0.5L)",58.99,0.65219344,0.5,l,1.30438688
Russia,Lenta,water,"Вода питьевая BONA AQUA негазированная, 5л (5L)",139.99,1.5477294400000001,5.0,l,0.309545888
Russia,Lenta,water,"Вода питьевая ЧЕРНОГОЛОВКА негазированный, 0.25л (0.25L)",42.19,0.46645264,0.25,l,1.86581056
Russia,Lenta,water,"Вода минеральная ЧЕРНОГОЛОВКА негазированный, 0.33л (0.33L)",57.89,0.64003184,0.33,l,1.9394904242424245
Russia,Lenta,water,"Вода минеральная БОРОВАЯ лечебно-столовая негазированная, 1.5л (1.5L)",110.59,1.22268304,1.5,l,0.8151220266666666
Russia,Lenta,water,"Вода минеральная БОРОВАЯ лечебно-столовая негазированная, 0.5л (0.5L)",57.89,0.64003184,0.5,l,1.28006368
Russia,Lenta,water,"Вода питьевая ИСТОЧНИК СТАРО-МЫТИЩИНСКИЙ негазированная, 5л (5L)",105.29,1.16408624,5.0,l,0.232817248
Russia,Lenta,water,"Вода питьевая АДЫЛ ТАУ горная негазированная, 1.45л (1.45L)",68.49,0.7572254399999999,1.45,l,0.5222244413793103
Russia,Lenta,water,"Вода питьевая АДЫЛ ТАУ горная негазированная, 0.5л (0.5L)",42.19,0.46645264,0.5,l,0.93290528
Russia,Lenta,water,"Вода питьевая ЗДОРОВАЯ ВОДА Аквароял негазированная, 1.5л (1.5L)",47.39,0.52394384,1.5,l,0.34929589333333333
Russia,Lenta,water,"Вода питьевая ЗДОРОВАЯ ВОДА Аквароял негазированная, 0.5л (0.5L)",34.79,0.38463823999999996,0.5,l,0.7692764799999999
Russia,Lenta,water,"Вода минеральная MIVELA MG++ лечебно-столовая негазированная, 1л (1L)",199.99,2.21108944,1.0,l,2.21108944
Russia,Lenta,water,"Вода ИСТОЧНИК СТАРО-МЫТИЩ негазированная, 0.5л (0.5L)",32.49,0.35920944,0.5,l,0.71841888
Russia,Lenta,water,"Вода ИСТОЧНИК СТАРО-МЫТИЩ негазированная, 1.5л (1.5L)",47.99,0.5305774400000001,1.5,l,0.35371829333333327
Russia,Lenta,sugar,"Сахар, 1кг (1кг)",84.2,0.9309152,1.0,kg,0.9309152
Russia,Lenta,sugar,"Сахар, 5кг (5кг)",432.99,4.78713744,5.0,kg,0.9574274880000001
Russia,Lenta,sugar,"Сахар-песок прессованный СВ ТС 1, 1кг (1000г)",89.47,0.98918032,1.0,kg,0.98918032
Russia,Lenta,sugar,"Сахар-рафинад ЧАЙКОФСКИЙ, 500г (0,5кг)",81.99,0.90648144,0.5,kg,1.81296288
Russia,Lenta,salt,"Соль ИЛЕЦКАЯ помол №1 высший сорт, 1кг (1кг)",13.99,0.15467344,1.0,kg,0.15467344
Russia,Lenta,sugar,"Сахар-рафинад ЧАЙКОФСКИЙ, 1кг (1кг)",163.15,1.8037864000000001,1.0,kg,1.8037864000000001
Russia,Lenta,salt,"Соль УСОЛЬСКАЯ Экстра, 1кг (1000г)",40.49,0.44765744,1.0,kg,0.44765744
Russia,Lenta,salt,"Соль морская ЛЕНТА поваренная пищевая садочная, экстра помол №0, высший сорт, 500г (500г)",95.99,1.06126544,0.5,kg,2.12253088
Russia,Lenta,sugar,"Сахар ЧАЙКОФСКИЙ, 900г (900г)",136.89,1.5134558399999998,0.9,kg,1.6816175999999998
Russia,Lenta,salt,"Соль морская ЛЕНТА поваренная пищевая садочная, помол №1, высший сорт, 1кг (1000г)",105.26,1.16375456,1.0,kg,1.16375456
Russia,Lenta,sugar,"Сахар РУССКИЙ кусковой, 500г (500г)",105.26,1.16375456,0.5,kg,2.32750912
Russia,Lenta,salt,"Соль АДЫГЕЙСКАЯ Абадзехская, 450г (450г)",57.89,0.64003184,0.45,kg,1.4222929777777777
Russia,Lenta,salt,"Соль ИЛЕЦКАЯ помол №1, 1кг (1кг)",29.49,0.32604143999999996,1.0,kg,0.32604143999999996
Russia,Lenta,salt,"Соль АДЫГЕЙСКАЯ Бжедугская, 450г (450г)",57.89,0.64003184,0.45,kg,1.4222929777777777
Russia,Lenta,sugar,"Сахар BONVIDA белый кристаллический категория ТС2, 100х5г (500г)",157.89,1.74563184,0.5,kg,3.49126368
Russia,Lenta,sugar,"Сахар тростниковый BONVIDA кристаллический, 100х5г (500г)",315.79,3.4913742400000003,0.5,kg,6.982748480000001
Russia,Lenta,salt,"Соль SALINA каменная помол №1, 1кг (1000г)",36.99,0.40896144,1.0,kg,0.40896144
Russia,Lenta,sugar,"Сахар белый РУССКИЙ САХАР кусковой, 1кг (1кг)",136.84,1.51290304,1.0,kg,1.51290304
Russia,Lenta,salt,"Соль пищевая Экстра, 500г (500г)",73.68,0.81460608,0.5,kg,1.62921216
Russia,Lenta,salt,"Соль морская PREMIUM CLUB помол №0 высший сорт, 150г (150г)",57.89,0.64003184,0.15,kg,4.266878933333333
Russia,Lenta,salt,"Соль ВЫБОР СЕМЬИ Экстра, 250г (250г)",52.69,0.5825406399999999,0.25,kg,2.3301625599999998
Russia,Lenta,sugar,"Сахар прессованный SUPER кусковой, колотый, 380г (380г)",157.89,1.74563184,0.38,kg,4.593768
Russia,Lenta,sugar,"Сахар ЛЕНТА белый, ГОСТ, 1кг (1000г)",131.59,1.45485904,1.0,kg,1.45485904
Russia,Lenta,sugar,"Сахар белый, кусковой, 500г (500г)",63.15,0.6981864,0.5,kg,1.3963728
Russia,Lenta,sugar,"Сахар порционный ЛЕНТА Русские узоры Гжель, в конвертах, 75х5,6г (420г)",270.49,2.99053744,0.42,kg,7.120327238095238
Russia,Lenta,sunflower_oil,"Масло подсолнечное БЛАГО рафинированное дезодорированное высший сорт, 1л (1000мл)",170.49,1.88493744,1.0,l,1.88493744
Russia,Lenta,milk,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл (930мл)",121.09,1.33877104,0.93,l,1.4395387526881718
Russia,Lenta,milk,"Молоко ультрапастеризованное для детей ТЕМА 3,2%, без змж, 200мл (200мл)",47.39,0.52394384,0.2,l,2.6197192
Russia,Lenta,yogurt,"Йогурт для детей РАСТИШКА Яблоко, груша 3%, без змж, 110г (110г)",42.19,0.46645264,0.11,kg,4.240478545454545
Russia,Lenta,milk,"Молоко ультрапастеризованное для питания детей БОЛЬШАЯ КРУЖКА 3,2%, без змж, 200мл (200мл)",42.1,0.4654576,0.2,l,2.3272880000000002
Russia,Lenta,milk,"Молоко пастеризованное ВМК Вологжанка 2,5%, без змж, 1000г (1000г)",122.19,1.35093264,0.9708737864077668,l,1.3914606191999999
Russia,Lenta,yogurt,"Йогурт САВУШКИН Киви, крыжовник двухслойный 2%, без змж, 120г (120г)",41.09,0.45429104000000003,0.12,kg,3.7857586666666667
Russia,Lenta,milk,"Молоко пастеризованное ПРОСТОКВАШИНО 1,5%, без змж, 930мл (930мл)",115.79,1.28017424,0.93,l,1.3765314408602154
Russia,Lenta,milk,"Молоко ультрапастеризованное для питания детей PARMALAT 3,5%, без змж, 200мл (200мл)",47.49,0.52504944,0.2,l,2.6252472
Russia,Lenta,milk,"Молоко ультрапастеризованное детское ФРУТОНЯНЯ 2,5%, с 8 месяцев, без змж, 200мл (200мл)",47.39,0.52394384,0.2,l,2.6197192
Russia,Lenta,milk,"Молоко ультрапастеризованное ЛЕНТА 2,5%, без змж, 950мл (950мл)",113.99,1.26027344,0.95,l,1.3266036210526315
Russia,Lenta,yogurt,"Йогурт LACTICA Греческий Натуральный 4%, без змж, 120г (120г)",65.29,0.7218462400000001,0.12,kg,6.015385333333334
Russia,Lenta,yogurt,"Йогурт EPICA Натуральный 6%, без змж, 130г (130г)",73.69,0.81471664,0.13,kg,6.267051076923076
Russia,Lenta,yogurt,"Йогурт EPICA с вишней и черешней 4,8%, без змж, 130г (130г)",73.69,0.81471664,0.13,kg,6.267051076923076
Russia,Lenta,yogurt,"Йогурт EPICA с клубникой 4,8%, без змж, 130г (130г)",73.69,0.81471664,0.13,kg,6.267051076923076
Russia,Lenta,yogurt,"Йогурт EPICA с ананасом 4,8%, без змж, 130г (130г)",73.69,0.81471664,0.13,kg,6.267051076923076
Russia,Lenta,yogurt,"Йогурт TEOS Греческий 2%, без змж, 140г (140г)",52.69,0.5825406399999999,0.14,kg,4.16100457142857
Russia,Lenta,yogurt,"Йогурт EPICA с манго и семенами чиа 5%, без змж, 130г (130г)",73.69,0.81471664,0.13,kg,6.267051076923076
