,name,price,uom,product_type,supermarket,weight,price_kg,number_of_units,price_unit,volume,price_lit
328,Чай черный Принцесса Канди Медиум цейлонский 100г,0.9949294399999999,100 г,black_tea,Pyaterochka,100.0,9.9492944,,,,
329,Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 250г,4.0861870399999995,250 г,black_tea,Pyaterochka,250.0,16.344748159999998,,,,
330,Чай черный байховый индийский 100х1.6г,1.21604944,100 шт,black_tea,Pyaterochka,160.0,7.600308999999998,,,,
331,Чай черный Beta Tea ОРА крупнолистовой 250г,3.64836944,250 г,black_tea,Pyaterochka,250.0,14.59347776,,,,
332,Кофе Monarch Gold Arabica натуральный жареный молотый 200г,3.98004944,200 г,ground_coffee,Pyaterochka,200.0,19.9002472,,,,
333,Чай черный Майский Корона Российской Империи цейлонский 100х2г,3.20612944,100 шт,black_tea,Pyaterochka,200.0,16.0306472,,,,
334,Чай черный Ahmad Tea Earl Grey с ароматом бергамота листовой 100г,2.22877904,100 мл,black_tea,Pyaterochka,100.0,22.287790400000002,,,,
335,Чай зеленый Assand Chinese Green листовой 100г,1.47033744,100 г,green_tea,Pyaterochka,100.0,14.703374400000001,,,,
336,Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 100г,2.10495184,100 г,black_tea,Pyaterochka,100.0,21.049518399999997,,,,
337,Чай Крепкие Традиции черный 25х2г,0.51952144,50 г,black_tea,Pyaterochka,50.0,10.3904288,,,,
338,Чай черный Tess Banana Split 20х1.8г,1.47033744,20 шт,black_tea,Pyaterochka,36.0,40.84270666666667,,,,
339,Чай черный Красная Цена 20х2г,0.28734543999999995,40 г,black_tea,Pyaterochka,40.0,7.183635999999999,,,,
340,Чай черный Крепкие традиции Цейлонский крупнолистовой 250г,1.76884944,250 г,black_tea,Pyaterochka,250.0,7.07539776,,,,
341,Чай черный Tess Санрайз в пакетиках 25х1.8г,1.32660944,45 г,black_tea,Pyaterochka,45.0,29.480209777777777,,,,
342,Чай зеленый Assand Fresh summer Лайм с цедрой цитрусовых 100x1.5г,3.31668944,100 шт,green_tea,Pyaterochka,150.0,22.111262933333332,,,,
343,Чай зеленый Принцесса Ява Традиционный китайский 200г,1.73347024,200 г,green_tea,Pyaterochka,200.0,8.667351199999999,,,,
344,Чай черный Assand Apple Orchard 100x1.5г,3.31668944,100 шт,black_tea,Pyaterochka,150.0,22.111262933333332,,,,
345,Чай черный Assand Kenyan tea 100х2г,3.20612944,100 шт,black_tea,Pyaterochka,200.0,16.0306472,,,,
346,Чай Красная цена черный мелколистовой 100г,0.33156944,100 г,black_tea,Pyaterochka,100.0,3.3156943999999995,,,,
347,Чай Ahmad Tea зеленый с жасмином в пакетиках 25х2г,1.21604944,50 г,green_tea,Pyaterochka,50.0,24.320988799999995,,,,
348,Чай зеленый Зеленая панда Молочный туман китайский молочный оолонг 100г,2.57593744,100 г,green_tea,Pyaterochka,100.0,25.759374400000002,,,,
349,Чай черный Крепкие Традиции байховый 100х2г,1.98996944,200 г,black_tea,Pyaterochka,200.0,9.9498472,,,,
350,Чай черный Akbar GFold цейлонский 25х2г,1.05242064,25 шт,black_tea,Pyaterochka,50.0,21.048412799999998,,,,
351,Кофе молотый Julius Meinl Президент натуральный жареный 220г,5.16304144,220 г,ground_coffee,Pyaterochka,220.0,23.468370181818184,,,,
352,Чай черный Akbar Limited Edition крупнолистовой 200г,2.69755344,200 г,black_tea,Pyaterochka,200.0,13.4877672,,,,
353,Чай черный Ahmad Tea Английский завтрак 100х2г,5.20063184,100 шт,black_tea,Pyaterochka,200.0,26.0031592,,,,
354,Чай черный Champion Pekoe цейлонский 100г,2.10052944,100 г,black_tea,Pyaterochka,100.0,21.0052944,,,,
355,Чай черный Greenfield Fine Ceylon байховый цейлонский крупнолистовой 90г,2.10052944,90 г,black_tea,Pyaterochka,90.0,23.339216,,,,
356,Сахар Naturiqa Экстра белый кусковой 500г,0.85120144,500 г,sugar,Pyaterochka,500.0,1.70240288,,,,
357,Чай черный Крепкие Традиции крупнолистовой 200г,1.4371694400000001,200 г,black_tea,Pyaterochka,200.0,7.1858472,,,,
358,Чай черный Dilmah Английский завтрак 100x2г,5.32445904,100 шт,black_tea,Pyaterochka,200.0,26.622295199999996,,,,
361,"Кофе Carte Noire Original жареный молотый, 230г",5.19620944,230 г,ground_coffee,Pyaterochka,230.0,22.592214956521737,,,,
362,Кофе молотый Carte Noire Crema Delice 230г,5.19620944,230 г,ground_coffee,Pyaterochka,230.0,22.592214956521737,,,,
363,Чай черный Beta tea Golden quality 100х1.5г,4.97508944,100 шт,black_tea,Pyaterochka,150.0,33.16726293333333,,,,
364,Чай черный Принцесса Гита Индийский 100х2г,1.98112464,100 шт,black_tea,Pyaterochka,200.0,9.9056232,,,,
366,Чай черный Curtis Tender Moments ароматизированный 100х1.5г,3.86948944,100 шт,black_tea,Pyaterochka,150.0,25.79659626666667,,,,
367,Соль поваренная пищевая 1кг,0.19889743999999998,1 кг,salt,Pyaterochka,1000.0,0.19889743999999998,,,,
368,Соль Salina пищевая каменная 1кг,0.43107344000000003,1 кг,salt,Pyaterochka,1000.0,0.43107344000000003,,,,
369,Соль Адыгейская Абадзехская 450г,0.5305774400000001,450 г,salt,Pyaterochka,450.0,1.1790609777777779,,,,
370,Соль Экстра выварочная пищевая 500г,0.9285934399999999,500 г,salt,Pyaterochka,500.0,1.8571868799999998,,,,
371,Соль Sea Salt морская пищевая крупная 500г,0.74064144,500 г,salt,Pyaterochka,500.0,1.48128288,,,,
372,Соль Валетек пищевая с пониженным содержанием натрия-калий-магний-йод 350г,0.9175374399999999,350 г,salt,Pyaterochka,350.0,2.6215355428571425,,,,
373,Масло подсолнечное Слобода рафинированное дезодорированное 1л,1.67155664,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.67155664
374,Масло Олейна подсолнечное рафинированное дезодорированное 1с 1л,1.6030094400000001,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.6030094400000001
375,Масло подсолнечное Благо дезодорированное вымороженное 1л,1.7577934400000002,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.7577934400000002
376,Масло Золотая семечка подсолнечное рафинированное 1л,1.6030094400000001,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.6030094400000001
377,Масло Золотая Семечка подсолнечное рафинированное 500мл,0.7516974399999999,500 мл,sunflower_oil,Pyaterochka,,,,,500.0,1.5033948799999999
378,Масло подсолнечное Слобода рафинированное 1.8л,2.96289744,1.8 л,sunflower_oil,Pyaterochka,,,,,1800.0,1.6460541333333332
379,Масло Селяночка подсолнечное рафинированное дезодорированное 1л,1.6030094400000001,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.6030094400000001
380,Масло Селяночка подсолнечное нерафинированное 650мл,1.37083344,650 мл,sunflower_oil,Pyaterochka,,,,,650.0,2.1089745230769226
381,Масло подсолнечное Олейна рафинированное дезодорированное 1 сорт 2л,3.0845134400000003,2 л,sunflower_oil,Pyaterochka,,,,,2000.0,1.5422567200000001
382,Масло Mr. Ricco подсолнечное рафинированное дезодорированное 1л,1.76884944,1 л,sunflower_oil,Pyaterochka,,,,,1000.0,1.76884944
383,Вода Красная цена негазированная 5л,0.77380944,5 л,water,Pyaterochka,,,,,5000.0,0.15476188799999996
384,Вода артезианская Societe Minerale питьевая негазированная 5л,0.9949294399999999,5 л,water,Pyaterochka,,,,,5000.0,0.198985888
385,Вода питьевая Сенежская негазированная 1.5л,0.44212944000000004,1.5 л,water,Pyaterochka,,,,,1500.0,0.29475296
386,Вода Honey Kid негазированная для детей 0+ мес. 5л,1.21604944,5 л,water,Pyaterochka,,,,,5000.0,0.243209888
387,Вода Святой источник природная негазированная 5л,1.6030094400000001,5 л,water,Pyaterochka,,,,,5000.0,0.32060188800000006
388,Вода Шишкин лес питьевая негазированная 5л,1.6582894400000001,5 л,water,Pyaterochka,,,,,5000.0,0.331657888
389,Вода Пилигрим минеральная питьевая столовая негазированная 1.5л,0.49740944000000004,1.5 л,water,Pyaterochka,,,,,1500.0,0.3316062933333333
390,Вода Святой источник негазированная 1.5л,0.68536144,1.5 л,water,Pyaterochka,,,,,1500.0,0.4569076266666667
391,Вода ФрутоНяня детская негазированная с 0 мес. 330мл,0.36473744,330 мл,water,Pyaterochka,,,,,330.0,1.1052649696969696
392,Вода Черноголовка артезианская негазированная 2.5л,0.9175374399999999,2.5 л,water,Pyaterochka,,,,,2500.0,0.367014976
393,Вода ФрутоНяня негазированная с 0 мес. 1.5л,0.56374544,1.5 л,water,Pyaterochka,,,,,1500.0,0.37583029333333334
394,Вода Красная цена питьевая негазированная 1.5 л,0.27628944,1.5 л,water,Pyaterochka,,,,,1500.0,0.18419295999999996
395,Вода Святой Источник Светлячок негазированная 5л,1.4813934400000002,5 л,water,Pyaterochka,,,,,5000.0,0.296278688
396,Вода Шишкин лес питьевая негазированная 1.75л,0.77380944,1.75 л,water,Pyaterochka,,,,,1750.0,0.44217682285714277
397,Вода Шишкин Лес питьевая негазированная 1л,0.5858574400000001,1 л,water,Pyaterochka,,,,,1000.0,0.5858574400000001
398,Вода Пилигрим минеральная негазированная 0.5л,0.35368143999999996,500 мл,water,Pyaterochka,,,,,500.0,0.7073628799999999
399,Вода Societe Minerale негазированная 1.5л,0.44212944000000004,1.5 л,water,Pyaterochka,,,,,1500.0,0.29475296
400,Вода Архыз Вита горная для детей старше 3-х лет минеральная негазированная 5л,1.21604944,5 л,water,Pyaterochka,,,,,5000.0,0.243209888
401,Вода Святой источник Светлячок артезианская негазированная в ассортименте 330мл,0.42001744,350 мл,water,Pyaterochka,,,,,330.0,1.2727801212121213
402,Вода Святой источник негазированная 1л,0.6411374400000001,1 л,water,Pyaterochka,,,,,1000.0,0.6411374400000001
403,Вода Святой источник негазированная 0.5л,0.49740944000000004,500 мл,water,Pyaterochka,,,,,500.0,0.9948188800000001
404,Вода Святой источник Спорт негазированная 750мл,0.70747344,750 мл,water,Pyaterochka,,,,,750.0,0.9432979200000001
405,Вода Societe Minerale Originale негазированная 0.5л,0.33156944,500 мл,water,Pyaterochka,,,,,500.0,0.66313888
406,Вода питьевая Сенежская негазированная 0.5л,0.33156944,500 мл,water,Pyaterochka,,,,,500.0,0.66313888
407,Вода Святой источник Спортик артезианская йод-калиевая негазированная 0.33л,0.43107344000000003,330 мл,water,Pyaterochka,,,,,330.0,1.3062831515151516
408,Вода Арктик природная питьевая негазированная 2л,0.82908944,2 л,water,Pyaterochka,,,,,2000.0,0.41454472
409,Вода Honey Kid негазированная с 0 мес. 1.5л,0.51952144,1.5 л,water,Pyaterochka,,,,,1500.0,0.3463476266666667
410,Вода Шишкин лес Спорт негазированная 400мл,0.5858574400000001,400 мл,water,Pyaterochka,,,,,400.0,1.4646436000000003
411,Вода Шишкин лес Спорт питьевая негазированная 1л,0.8180334399999999,1 л,water,Pyaterochka,,,,,1000.0,0.8180334399999999
412,Вода Архыз Горная детская природная питьевая детская столовая негазированная 1.5л,0.70747344,1.5 л,water,Pyaterochka,,,,,1500.0,0.47164896000000006
413,Вода Baikal 430м природная негазированная 450мл,0.8180334399999999,450 мл,water,Pyaterochka,,,,,450.0,1.8178520888888887
414,Вода Baikal 430м Глубинная негазированная 0.85л,1.41505744,850 мл,water,Pyaterochka,,,,,850.0,1.6647734588235292
415,Вода Aqua Minerale негазированная 1л,0.8180334399999999,1 л,water,Pyaterochka,,,,,1000.0,0.8180334399999999
416,Вода Aqua Minerale негазированная 0.5л,0.7627534399999999,500 мл,water,Pyaterochka,,,,,500.0,1.5255068799999998
417,Йогурт Растишка яблоко-груша с печеньем в шоколаде 3% 118г,0.70747344,118 г,yogurt,Pyaterochka,118.0,5.995537627118644,,,,
423,Йогурт Растишка Клубника со злаковым драже в шоколаде 3% 115г,0.7627534399999999,115 г,yogurt,Pyaterochka,115.0,6.632638608695651,,,,
424,Йогурт Растишка со вкусом земляничного мороженого 2.6% 70г,0.60796944,70 г,yogurt,Pyaterochka,70.0,8.685277714285714,,,,
425,Йогурт Растишка Малина-банан с 3 лет 2.6% 70г,0.60796944,70 г,yogurt,Pyaterochka,70.0,8.685277714285714,,,,
426,Молоко ультрапастеризованное Агуша детское 3.2% с 3 лет 950г,1.71356944,925 мл,milk,Pyaterochka,,,,,925.0,1.852507502702703
427,Молоко стерилизованное Агуша детское 2.5% с 8 месяцев 200мл,0.5858574400000001,200 мл,milk,Pyaterochka,,,,,200.0,2.9292872000000005
428,Молоко стерилизованное Агуша детское  3.2% с 3 лет 500г,1.05020944,487 мл,milk,Pyaterochka,,,,,487.0,2.1564875564681723
429,Молоко Ухтышки ультрапастеризованное для питания детей 3.2% 200мл,0.33156944,200 мл,milk,Pyaterochka,,,,,200.0,1.6578471999999997
430,Молоко ЭкоНива детское ультрапастеризованное 3.2% БЗМЖ 200мл,0.40896144,200 мл,milk,Pyaterochka,,,,,200.0,2.0448072
431,"Макароны PASTA ZARA Спагетти, 500г",1.3383288,500г,spaghetti,Lenta,500.0,2.6766576,,,,
432,"Макароны DE CECCO Спагетти №12, 500г",4.22880944,500г,spaghetti,Lenta,500.0,8.45761888,,,,
433,"Макароны 365 ДНЕЙ Спагетти, группа В высший сорт, 400г",0.25970543999999995,400г,spaghetti,Lenta,400.0,0.6492636,,,,
434,"Макароны AIDA Спагетти группа А высший сорт, 500г",0.9309152,500г,spaghetti,Lenta,500.0,1.8618304,,,,
435,"Макароны AMERIA Спагетти №3, группа В высший сорт, 900г",1.11654544,900г,spaghetti,Lenta,900.0,1.2406060444444444,,,,
436,"Макароны GRANMULINO Premium Спагетти, 400г",1.1884094399999998,400г,spaghetti,Lenta,400.0,2.9710235999999997,,,,
437,"Макароны безглютеновые FEDERICI Спагетти, 400г",2.32828304,400г,spaghetti,Lenta,400.0,5.8207076,,,,
438,"Макароны ШЕБЕКИНСКИЕ Спагеттини №001, 450г",0.88436944,450г,spaghetti,Lenta,450.0,1.9652654222222223,,,,
439,"Макароны GRAND DI PASTA Спагетти, 450г",1.1520352,450г,spaghetti,Lenta,450.0,2.5600782222222223,,,,
440,"Макароны MAKFA Спагетти, вермишель длинная, 450г",0.82908944,450г,spaghetti,Lenta,450.0,1.8424209777777774,,,,
441,"Макароны MARCO PANATTI Спагетти группа А высший сорт, 800г",1.00045744,800г,spaghetti,Lenta,800.0,1.2505718,,,,
442,"Макароны ЛЕНТА Спагетти группа А, высший сорт, 450г",0.6986286399999999,450г,spaghetti,Lenta,450.0,1.552508088888889,,,,
444,"Макароны MARCO PANATTI Спагетти, 400г",1.04799824,400г,spaghetti,Lenta,400.0,2.6199956,,,,
445,"Макароны ВЫБОР СЕМЬИ Спагетти группа В, 400г",0.46645264,400г,spaghetti,Lenta,400.0,1.1661316,,,,
446,"Филе грудки куриное ЛЕНТА FRESH, весовое",2.9099391999999997,,chicken_fillet,Lenta,500.0,5.8198783999999995,,,,
447,"Филе куриное ПЕТЕЛИНКА, весовое",5.761171040000001,,chicken_fillet,Lenta,1000.0,5.761171040000001,,,,
448,"Филе грудки куриное ПЕРВАЯ СВЕЖЕСТЬ, весовое",4.92334736,,chicken_fillet,Lenta,900.0,5.470385955555556,,,,
449,"Филе куриное ТРОЕКУРОВО, 900г",5.00494064,900г,chicken_fillet,Lenta,900.0,5.561045155555556,,,,
450,"Филе грудки ПАВА ПАВА большое, 800г",7.10005264,800г,chicken_fillet,Lenta,800.0,8.8750658,,,,
451,"Капуста белокочанная, весовая",1.7244043199999999,,cabbage,Lenta,3000.0,0.57480144,,,,
452,"Морковь мытая, 1кг",0.8733134399999999,1000г,carrot,Lenta,1000.0,0.8733134399999999,,,,
453,"Томаты сливовидные, весовые",2.24027728,,tomato,Lenta,500.0,4.48055456,,,,
454,"Огурец длинноплодный, шт",1.5134558399999998,1шт,cucumber,Lenta,300.0,5.044852799999999,,,,
455,"Капуста белокочанная новый урожай, весовая",3.1429996799999995,,cabbage,Lenta,2700.0,1.1640739555555555,,,,
456,"Морковь мытая, весовая",0.4660104,,carrot,Lenta,500.0,0.9320208,,,,
457,"Морковь мытая, 600г",0.81471664,600г,carrot,Lenta,600.0,1.3578610666666666,,,,
458,"Лук репчатый, фасованный, весовой",1.22213024,,onion,Lenta,1500.0,0.8147534933333332,,,,
459,"Томаты Бакинские, весовые",3.200712,,tomato,Lenta,500.0,6.401424,,,,
460,"Огурцы среднеплодные гладкие, весовые",1.22201968,,cucumber,Lenta,500.0,2.44403936,,,,
461,"Томаты розовые, Азербайджан, весовые",2.153156,,tomato,Lenta,500.0,4.306312,,,,
462,"Огурцы среднеплодные колючие, весовые",2.095112,,cucumber,Lenta,500.0,4.190224,,,,
463,"Огурцы короткоплодные колючие, весовые",2.153156,,cucumber,Lenta,500.0,4.306312,,,,
464,"Томаты Коричневые, весовые",2.9679832,,tomato,Lenta,500.0,5.9359664,,,,
465,"Огурцы среднеплодные Атлет колючие, 450г",2.9098286399999997,450г,cucumber,Lenta,450.0,6.4662858666666665,,,,
466,"Томаты черри микс, 250г",3.4913742400000003,250г,tomato,Lenta,250.0,13.965496960000001,,,,
467,"Морковь, весовая",0.20365152,,carrot,Lenta,500.0,0.40730304,,,,
468,"Лук репчатый, весовой",0.3200712,,onion,Lenta,500.0,0.6401424,,,,
469,"Баклажаны, весовые",1.3383288,,eggplant,Lenta,500.0,2.6766576,,,,
470,"Огурцы тепличные гладкие среднеплодные, 600г",2.9098286399999997,600г,cucumber,Lenta,600.0,4.8497144,,,,
471,"Огурцы тепличные колючие среднеплодные, 600г",2.9098286399999997,600г,cucumber,Lenta,600.0,4.8497144,,,,
472,"Огурцы короткоплодные ЛЕНТА FRESH колючие, 450г",3.3752862400000003,450г,cucumber,Lenta,450.0,7.500636088888888,,,,
473,"Огурцы ЛЕНТА FRESH корнишоны, 300г",3.84074384,300г,cucumber,Lenta,300.0,12.802479466666666,,,,
474,"Лук репчатый, 500г",1.04799824,500г,onion,Lenta,500.0,2.09599648,,,,
475,"Томаты черри ЛЕНТА FRESH на ветке, 250г",3.2591982400000004,250г,tomato,Lenta,250.0,13.036792960000001,,,,
476,"Томаты розовые ЛЕНТА FRESH Фермерские, весовые",2.5605696,,tomato,Lenta,500.0,5.1211392,,,,
477,"Лук репчатый отборный, 1кг",1.39736784,1000г,onion,Lenta,1000.0,1.39736784,,,,
478,"Томаты черри красные ФЛАМЕНКО на ветке, весовые",3.86385088,,tomato,Lenta,400.0,9.659627200000001,,,,
479,"Томаты сливовидные ФЛАМЕНКО, 450г",2.9098286399999997,450г,tomato,Lenta,450.0,6.4662858666666665,,,,
480,"Томаты черри коричневые, 200г",2.9098286399999997,200г,tomato,Lenta,200.0,14.5491432,,,,
481,"Томаты черри, 400г",5.4115803200000006,400г,tomato,Lenta,400.0,13.528950800000002,,,,
482,"Томаты коктейльные, 350г",3.02591664,350г,tomato,Lenta,350.0,8.645476114285714,,,,
483,"Томаты черри, на ветке, 400г",5.12102864,400г,tomato,Lenta,400.0,12.802571599999998,,,,
484,"Томаты черри Сладкая ягода, 200г",3.5611376000000003,200г,tomato,Lenta,200.0,17.805688,,,,
485,"Томаты черри сливовидные, 200г",2.44437104,200г,tomato,Lenta,200.0,12.2218552,,,,
486,"Томаты черри Сладкая ягода оранжевые, 200г",3.2006014400000002,200г,tomato,Lenta,200.0,16.0030072,,,,
487,"Томаты черри красные тепличные, 200г",2.56045904,200г,tomato,Lenta,200.0,12.8022952,,,,
488,"Томаты ФЛАМЕНКО сливовидные, весовые",2.7932984,,tomato,Lenta,500.0,5.5865968,,,,
489,"Томаты черри ФЛАМЕНКО красные, 250г",3.02591664,250г,tomato,Lenta,250.0,12.10366656,,,,
490,"Томаты черри ВАУ круглые красные, 200г",2.9098286399999997,200г,tomato,Lenta,200.0,14.5491432,,,,
491,"Томаты ЛЕНТА FRESH коктейльные, на ветке, 350г",3.3752862400000003,350г,tomato,Lenta,350.0,9.643674971428572,,,,
492,"Томаты черри ВАУ круглые красные, на ветке, 200г",2.96842544,200г,tomato,Lenta,200.0,14.8421272,,,,
493,"Кофе молотый TCHIBO Exclusive, 250г",8.06502032,250г,ground_coffee,Lenta,250.0,32.26008128,,,,
494,"Кофе молотый ЖОКЕЙ По-Восточному натуральный жареный, 250г",4.6667376,250г,ground_coffee,Lenta,250.0,18.6669504,,,,
495,"Кофе молотый ЖОКЕЙ По-Восточному, 450г",9.41517904,450г,ground_coffee,Lenta,450.0,20.922620088888888,,,,
496,"Кофе молотый LAVAZZA Crema e Gusto натуральный жареный, 250г",6.41236944,250г,ground_coffee,Lenta,250.0,25.64947776,,,,
497,"Кофе молотый LAVAZZA Qualita Rossa натуральный, 250г",8.030083359999999,250г,ground_coffee,Lenta,250.0,32.120333439999996,,,,
498,"Кофе молотый JARDIN Dessert, 250г",6.55211728,250г,ground_coffee,Lenta,250.0,26.20846912,,,,
499,"Кофе молотый JARDIN Espresso di Milano, 250г",6.365823679999999,250г,ground_coffee,Lenta,250.0,25.463294719999997,,,,
500,"Кофе молотый ЛЕНТА жареный, 500г",7.565510239999999,500г,ground_coffee,Lenta,500.0,15.131020479999998,,,,
501,"Кофе молотый LAVAZZA Qualita ORO натуральный жареный, 250г",12.184817599999999,250г,ground_coffee,Lenta,250.0,48.739270399999995,,,,
502,"Кофе молотый ЖОКЕЙ Ирландские сливки, 150г",4.10719344,150г,ground_coffee,Lenta,150.0,27.3812896,,,,
503,"Кофе молотый JARDIN Americano Crema жареный, 250г",6.365823679999999,250г,ground_coffee,Lenta,250.0,25.463294719999997,,,,
504,"Кофе молотый ЖОКЕЙ Традиционный жареный, 250г",6.55211728,250г,ground_coffee,Lenta,250.0,26.20846912,,,,
505,"Кофе молотый EGOISTE Espresso, 250г",11.2887288,250г,ground_coffee,Lenta,250.0,45.154915200000005,,,,
507,"Кофе молотый MONARCH Original натуральный жареный, 230г",6.99435728,230г,ground_coffee,Lenta,230.0,30.410249043478263,,,,
508,"Кофе молотый CARTE NOIRE натуральный жареный, 230г",8.03760144,230г,ground_coffee,Lenta,230.0,34.9460932173913,,,,
509,"Кофе молотый MONARCH Original Классический натуральный жареный, 70г",2.32750912,70г,ground_coffee,Lenta,70.0,33.250130285714285,,,,
510,"Кофе молотый ЛЕНТА Amaretto натуральный жареный, 150г",2.56045904,150г,ground_coffee,Lenta,150.0,17.069726933333335,,,,
511,"Кофе молотый ЛЕНТА Irish cream натуральный жареный, 150г",2.56045904,150г,ground_coffee,Lenta,150.0,17.069726933333335,,,,
512,"Кофе молотый 365 ДНЕЙ жареный, 250г",2.9093864,250г,ground_coffee,Lenta,250.0,11.6375456,,,,
513,"Кофе молотый JARDIN Cafe Eclair жареный, 250г",5.48919344,250г,ground_coffee,Lenta,250.0,21.95677376,,,,
514,"Кофе молотый ЛЕНТА натуральный жареный, 250г",4.6551288,250г,ground_coffee,Lenta,250.0,18.6205152,,,,
515,"Кофе молотый EGOISTE Velvet, 200г",10.04426544,200г,ground_coffee,Lenta,200.0,50.2213272,,,,
516,Кофе молотый ALTA ROMA Vero,7.890556640000001,250г,ground_coffee,Lenta,250.0,31.562226560000003,,,,
517,"Кофе молотый JARDIN Bravo Brazilia жареный, 250г",11.2887288,250г,ground_coffee,Lenta,250.0,45.154915200000005,,,,
518,"Кофе молотый JARDIN Эфиопия Эйфория жаренный, 250г",11.2887288,250г,ground_coffee,Lenta,250.0,45.154915200000005,,,,
519,"Кофе молотый BUSHIDO Sensei, 227г",11.2887288,227г,ground_coffee,Lenta,227.0,49.73008281938326,,,,
520,"Кофе молотый BUSHIDO Red Katana, 227г",11.2887288,227г,ground_coffee,Lenta,227.0,49.73008281938326,,,,
521,"Кофе молотый BUSHIDO Specialty, 227г",12.184817599999999,227г,ground_coffee,Lenta,227.0,53.677610572687215,,,,
522,"Кофе молотый BUSHIDO Black Katana, 227г",11.2887288,227г,ground_coffee,Lenta,227.0,49.73008281938326,,,,
523,"Кофе молотый ЛЕНТА натуральный жареный с ароматом лесного ореха, 150г",2.56045904,150г,ground_coffee,Lenta,150.0,17.069726933333335,,,,
524,"Кофе молотый FRESCO Arabica Solo, 200г",5.5632686399999995,200г,ground_coffee,Lenta,200.0,27.816343200000002,,,,
525,"Кофе молотый CARTE NOIRE Crema delice натуральный жареный, 230г",10.86793744,230г,ground_coffee,Lenta,230.0,47.251901913043476,,,,
526,"Кофе молотый EGOISTE Grand Cru, 250г",13.17399792,250г,ground_coffee,Lenta,250.0,52.69599168,,,,
527,"Кофе молотый BONVIDA натуральный жареный средняя обжарка, 1кг",22.11188944,1000г,ground_coffee,Lenta,1000.0,22.11188944,,,,
528,"Кофе молотый ЖИВОЙ КОФЕ Арабика, 200г",5.02749488,200г,ground_coffee,Lenta,200.0,25.137474400000002,,,,
529,"Кофе молотый CARTE NOIRE Intense Absolu натуральный жареный, 230г",10.86793744,230г,ground_coffee,Lenta,230.0,47.251901913043476,,,,
530,"Кофе молотый FRESCO Arabica Blend, 250г",6.36593424,250г,ground_coffee,Lenta,250.0,25.46373696,,,,
531,"Кофе молотый для турки и чашки FRESCO Arabica Gusto, 250г",6.09815792,250г,ground_coffee,Lenta,250.0,24.39263168,,,,
532,"Кофе молотый JARDIN Ориджинал оро жареный, 250г",9.054200640000001,250г,ground_coffee,Lenta,250.0,36.216802560000005,,,,
533,"Кофе молотый PREMIUM CLUB Classic, 250г",6.98263792,250г,ground_coffee,Lenta,250.0,27.93055168,,,,
534,"Кофе молотый PREMIUM CLUB Espresso, 250г",6.98263792,250г,ground_coffee,Lenta,250.0,27.93055168,,,,
535,"Кофе молотый POETTI Daily Arabica для чашки, 250г",6.45106544,250г,ground_coffee,Lenta,250.0,25.80426176,,,,
536,"Кофе молотый POETTI Daily Classic Crema, 250г",6.19124944,250г,ground_coffee,Lenta,250.0,24.76499776,,,,
537,"Кофе молотый POETTI Daily Mokka, 250г",6.19124944,250г,ground_coffee,Lenta,250.0,24.76499776,,,,
538,"Кофе молотый POETTI Leggenda Original натуральный жареный, 250г",8.4257776,250г,ground_coffee,Lenta,250.0,33.7031104,,,,
539,"Кофе молотый POETTI Leggenda Ruby натуральный жареный, 250г",8.4257776,250г,ground_coffee,Lenta,250.0,33.7031104,,,,
540,"Кофе молотый MACCOFFEE Pure Espresso Forte натуральный жареный, 250г",5.73795344,250г,ground_coffee,Lenta,250.0,22.95181376,,,,
541,"Кофе молотый ЖОКЕЙ Классический жареный, 100г",2.50208336,100г,ground_coffee,Lenta,100.0,25.0208336,,,,
542,"Кофе молотый ЖОКЕЙ По-восточному жареный, 100г",2.50208336,100г,ground_coffee,Lenta,100.0,25.0208336,,,,
543,"Кофе молотый ROMEO ROSSI Crema натуральный жареный, 250г",7.5296888,250г,ground_coffee,Lenta,250.0,30.1187552,,,,
544,"Кофе молотый ROMEO ROSSI Intenso натуральный жарнный, 250г",5.50577744,250г,ground_coffee,Lenta,250.0,22.02310976,,,,
545,"Кофе молотый 365 ДНЕЙ жареный, 100г",1.16375456,100г,ground_coffee,Lenta,100.0,11.6375456,,,,
546,"Кофе молотый EGOISTE Captain, 250г",12.26652144,250г,ground_coffee,Lenta,250.0,49.06608576,,,,
547,"Кофе молотый EGOISTE Voyage, 250г",12.37155344,250г,ground_coffee,Lenta,250.0,49.48621376,,,,
548,"Кофе молотый AMBASSADOR Adora натуральный жареный, темная обжарка, 95г",2.9794814400000003,95г,ground_coffee,Lenta,95.0,31.36296252631579,,,,
549,"Кофе молотый MONARCH Brazilian Selection натуральный жареный, 230г",5.26807344,230г,ground_coffee,Lenta,230.0,22.90466713043478,,,,
550,"Кофе молотый JULIUS MEINL Ароматный, 220г",10.98612608,220г,ground_coffee,Lenta,220.0,49.936936727272716,,,,
551,"Кофе молотый MARCO PANATTI Delicato, 250г",5.818883359999999,250г,ground_coffee,Lenta,250.0,23.275533439999997,,,,
