category_id,name,unit_of_measurement,price_reg,price_disc,pricing_clarification
251C13057,Кофе растворимый Нескафе Classic Crema 190г,шт,399.99,,190 г
251C13057,Кофе Lavazza Crema e Gusto молотый 250г,шт,453.99,,250 г
251C13057,Чай черный Assand Charming Thyme с чабрецом 25х2г,шт,99.99,,25 шт
251C13057,Цикорий Вкус & Польза растворимый порошкообразный 85г,шт,76.99,59.99,85 г
251C13057,Кофе Нескафе Gold натуральный растворимый сублимированный с добавлением натурального жаренного кофе 48г,шт,209.99,,48 г
251C13057,Чай черный Akbar Akbar Mountain Fresh 25х2г,шт,69.99,,25 шт
251C13057,Кофе растворимый Migel Gold 70г,шт,219.99,,70 г
251C13057,Чай Tess Санрайз черный в пакетиках 100х1.8г,шт,302.39,278.99,180 г
251C13057,Кофе Carte Noire натуральный растворимый сублимированный 95г,шт,498.99,,95 г
251C13057,Кофе Lebo Принц Лебо арабика молотый для турки 100г,шт,189.99,,100 мл
251C13057,Кофейный напиток Нескафе Классик 3в1 растворимый 9х14.5г,шт,127.99,,9 шт
251C13057,Чай черный Richard Lord Grey с бергамотом 90г,шт,145.99,,90 г
251C13057,Чай черный Ahmad Tea Earl Grey 25х2г,шт,134.39,119.99,25 шт
251C13057,Чай черный Ahmad Tea Mango Magic с ароматом манго 25х1.5г,шт,134.39,119.99,25 шт
251C13057,Какао-порошок Красная цена 100г,шт,69.99,,100 г
251C13057,Чай Greenfield Золотой цейлон черный цейлонский листовой 200г,шт,259.99,,200 г
251C13057,Чай Greenfield Kenyan Sunrise черный в пакетиках 25х2г,шт,139.99,,50 г
251C13057,Кофе Нескафе Gold Barista растворимый 75г,шт,279.99,,75 г
251C13057,Напиток чайный Herbarus Спокойствие и баланс 10х1.8г,шт,114.99,99.99,10 шт
251C13057,Напиток чайный Вкус & Польза Мята перечная 20x1.5г,шт,73.99,,20 шт
251C13057,Чай черный Richard Royal Peach & Mint с ароматом персика и мяты 25х1.7г,шт,109.99,,25 шт
251C13057,Чай зеленый Assand Jasmine Blossom китайский с жасмином 25х2г,шт,99.99,87.99,25 шт
251C13057,Чай черный Richard Royal classic Эрл Грей с бергамотом 100х2г,шт,309.99,,100 шт
251C13057,Кофе в зернах Monarch Original натуральный жареный 230г,шт,349.99,,230 г
251C13057,Кофе Жокей ирландские сливки молотый 150г,шт,247.99,,150 г
251C13057,Чайный напиток Принцесса Ява Каркадэ 25х1.5г,шт,64.99,,25 шт
251C13057,Чай Akbar Цейлон черный в пакетиках 100х2г,шт,426.99,259.99,200 г
251C13057,Чай Richard Роял Цейлон черный в сашетах 25х2г,шт,109.99,,50 г
251C13057,Сахар Global Village нерафинированный тростниковый кристаллический 500г,шт,178.99,,500 г
251C13057,Чай черный Assand Mysterious Berry с ягодами и травами 25x1.5г,шт,99.99,84.99,25 шт
251C13057,Чай черный Принцесса Нури Магия бергамота 100х2г,шт,199.99,,100 шт
251C13057,Сахар Global Village тростниковый кусковой нерафинированный 500г,шт,166.99,,500 г
251C13057,Кофе растворимый Monarch Miligrano натуральный сублимированный c добавлением натурального молотого 70г,шт,307.99,,70 г
251C13057,Чай черный Assand Earl Grey 25х2г,шт,99.99,87.99,25 шт
251C13057,Кофе в капсулах Jardin Vanillia молотый 10x5г,шт,286.99,,50 мл
251C13057,Чай зеленый Curtis Hugo Cocktail 20х1.8г,шт,93.99,,20 шт
251C13057,Кофе Fresco Arabica Blend растворимый сублимированный 100г,шт,364.99,,100 г
251C13057,Чайный напиток Принцесса Ява Каркадэ 80г,шт,123.19,109.99,80 г
251C13057,Кофе Jardin Americano Crema молотый 250г,шт,317.99,,250 г
251C13057,Кофе Jardin Голд растворимый сублимированный 190г,шт,529.99,,190 г
251C13057,Чай Richard Королевский цейлон черный листовой 90г,шт,145.99,,90 г
251C13057,Сахар Чайкофский белый кусковой 250г,шт,48.99,,250 г
251C13057,Чай ассорти Curtis Happy Holidays dessert tea collection 58.5г,шт,459.99,279.99,30 шт
251C13057,Чай Лисма чёрный байховый индийский крепкий в пакетиках 100х2г,шт,182.55,162.99,200 г
251C13057,Кофе растворимый Venetto сублимированный 95г,шт,307.99,,95 г
251C13057,Чай черный Ahmad Strawberry Cream с ароматом клубники со сливками 25х1.5г,шт,119.99,,25 шт
251C13057,Чай Бабушкино лукошко детский травяной Ромашка 20x1г,шт,127.99,,20 г
251C13057,Подсластитель Вкус и Польза Стевия столовый 200г,шт,319.99,,200 г
251C13057,Кофе Московская кофейня на паяхъ арабика натуральный растворимый сублимированный 95г,шт,459.99,,95 г
251C13057,Напиток чайный Вкус & Польза Шиповник-каркаде 20x1.5г,шт,79.99,69.99,20 шт
251C13057,Чай черный Greenfield Spring Melody 100х1.5г,шт,369.59,339.99,100 шт
251C13057,Чай черный Assand Magnetic Mint с мятой 25x2г,шт,105.99,,25 шт
251C13057,Чай черный Майский Корона Российской Империи 200г,шт,251.99,224.99,200 г
251C13057,Какао-напиток Venetto Горячий Шоколад 10х20г,шт,134.39,119.99,10 шт
251C13057,Чай черный Richard Royal Berries Selection лесные ягоды 25х1.7г,шт,149.99,119.99,25 шт
251C13057,Чай зеленый Ahmad Tea Китайский 25х1.8г,шт,89.59,79.99,25 шт
251C13057,Чай черный Майский Отборный Цейлон 25х2г,шт,72.79,64.99,25 шт
251C13057,Кофе Venetto молотый натуральный жареный 250г,шт,329.99,,250 г
251C13057,Кофе растворимый Monarch Original Intense натуральный сублимированный 95г,шт,359.99,,95 г
251C13057,Кофе растворимый Monarch Original натуральный сублимированный 47.5г,шт,199.99,,48 г
251C13057,Кофе молотый Живой Кофе Arabica жареный 200г,шт,286.99,,200 г
251C13057,Чай зеленый Greenfield Flying Dragon крупнолистовой 100г,шт,151.19,134.99,100 г
251C13057,Кофе растворимый Monarch Original 75г,шт,299.99,,75 г
251C13057,Кофе Ambassador Platinum натуральный растворимый сублимированный 190г,шт,688.99,,190 г
251C13057,Кофе Нескафе Gold растворимый 95г,шт,359.99,,95 г
251C13057,Чай Азерчай Букет черный байховый крупнолистовой 200г,шт,322.99,289.99,200 г
251C13057,Кофе молотый Красная цена средней обжарки 100г,шт,99.99,,100 г
251C13057,Кофе Нескафе Классик растворимый 190г,шт,402.99,,190 г
251C13057,Чай черный Майский Корона Российской Империи цейлонский листовой 100г,шт,145.59,129.99,100 г
251C13057,Кофе Fresco Arabica Blend жареный молотый 250г,шт,402.99,,250 г
251C13057,Кофе в зернах Monarch Original натуральный жареный 800г,шт,1139.0,,800 г
251C13057,Какао-напиток Kidness растворимый с витаминами 135г,шт,79.99,69.99,135 г
251C13057,Кофе Egoiste Espresso молотый 250г,шт,556.99,,250 г
251C13057,Кофе растворимый Venetto Arabica Blend сублимированный 130г,шт,344.99,,130 г
251C13057,Напиток чайный Вкус & Польза Ромашка на основе растительного сырья 20х1г,шт,105.99,,20 шт
251C13057,Чай черный Ahmad Tea Earl Grey с ароматом бергамота 100х2г,шт,470.39,419.99,100 шт
251C13057,Кофе в зернах Bushido Sensei 227г,шт,499.99,,227 г
251C13057,Чай черный Assand Highborn Earl Grey с ароматом бергамота 100х2г,шт,289.99,239.99,100 шт
251C13057,Чай зеленый Richard Royal Moroccan Mint 25х2г,шт,149.99,119.99,25 шт
251C13057,Кофе растворимый Нескафе Голд Арома Интенсо с добавлением молотого 170г,шт,489.99,,170 г
251C13057,Чай черный Принцесса Канди цейлонский 100х2г,шт,199.99,179.99,100 шт
251C13057,Кофе Ambassador Nero в зернах 1кг,шт,1239.0,,1 кг
251C13057,Чай черный Assand Highborn Earl Grey с ароматом бергамота 100г,шт,132.99,,100 г
251C13057,Чай черный Assand Famous Ceylon 100г,шт,132.99,,100 г
251C13057,Чай травяной Greenfield Wildberry Rooibus с кусочками земляники и клюквы 25х1.5г,шт,148.99,,25 шт
251C13057,Чай черный Ahmad Tea Классический листовой 200г,шт,249.99,,200 г
251C13057,Чайный напиток Herbarus Заряд Витаминов 10x1.8г,шт,114.99,99.99,10 шт
251C13057,Кофе молотый Jardin Vivo в капсулах 10x5г,шт,286.99,,10 шт
251C13057,Кофе Bushido Original натуральный растворимый сублимированный 100г,шт,837.99,,100 г
251C13057,Сахар Экстра белый кусковой 500г,шт,70.99,,500 г
251C13057,Кофе молотый Piazza Del Caffe Gusto Forte темнообжаренный 250г,шт,329.99,,250 г
251C13057,Чай черный Assand Famous Ceylon 100х2г,шт,289.99,239.99,100 шт
251C13057,Кофе растворимый Migel Gold натуральный сублимированный 150г,шт,342.99,,150 г
251C13057,Чай черный Curtis Delicate Black 25х1.7г,шт,144.99,92.99,25 шт
251C13057,Заменитель сухих сливок Mr. Сливкин 200г,шт,102.99,,200 г
251C13057,Кофе в капсулах L`or Espresso Lungo Profondo жареный молотый 10x5.2г,шт,298.99,,52 мл
251C13057,Чай Ahmad Tea Earl Grey черный 200г,шт,380.79,339.99,200 г
251C13057,Чай черный Richard Королевский английский завтрак 100x2г,шт,309.99,,100 шт
251C13057,Напиток чайный Вкус & Польза Иван-чай 50г,шт,127.99,,50 г
251C13057,Кофе Migel Gold растворимый сублимированный 75г,шт,224.99,,75 г
251C13057,Кофе в зернах Venetto Arabica Blend жареный 250г,шт,402.99,,250 г
251C13057,Чай черный Assand Цейлонский 25х2г,шт,99.99,84.99,50 г
251C13057,Чай зеленый Assand Jasmine Blossom с жасмином 100г,шт,132.99,,100 г
251C13057,Кисель Леовит Желудочный нейтральный 5х20г,шт,239.99,,100 г
251C13057,Кофе молотый Jardin Andanteв капсулах 10x5г,шт,286.99,,10 шт
251C13057,Кофе Черная Карта Gold натуральный растворимый сублимированный 150г,шт,499.99,,150 г
251C13057,Кофе Жокей Триумф растворимый сублимированный 95г,шт,279.99,,95 г
251C13057,Кофе в зернах Красная цена средняя обжарка 200г,шт,229.99,,200 г
251C13057,Чай черный Принцесса Канди Медиум цейлонский 100г,шт,89.99,69.99,100 г
251C13057,Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 250г,шт,369.59,329.99,250 г
251C13057,Шиповник Вкус & Польза натуральный растворимый порошкообразный 75г,шт,119.99,99.99,75 г
251C13057,Чай черный байховый индийский 100х1.6г,шт,109.99,,100 шт
251C13057,Кофе в зернах Живой кофе Арабика жареный 200г,шт,286.99,,200 г
251C13057,Чай черный Beta Tea ОРА крупнолистовой 250г,шт,329.99,,250 г
251C13057,Кофе в зернах Venetto Arabica Blend натуральный жареный 1кг,шт,1449.0,,1 кг
251C13057,Кофе Нескафе Gold растворимый 130г,шт,429.99,,130 г
251C13057,Кофе Monarch Gold Arabica натуральный жареный молотый 200г,шт,359.99,,200 г
251C13057,Кофе Нескафе Классик растворимый 320г,шт,688.99,,320 г
251C13057,Кофе Venetto натуральный растворимый 95г,шт,307.99,,95 г
251C13057,Чай черный Майский Корона Российской Империи цейлонский 100х2г,шт,289.99,219.99,100 шт
251C13057,Кофе растворимый Venetto Intense сублимированный 95г,шт,307.99,,95 г
251C13057,Чай черный Ahmad Tea Earl Grey с ароматом бергамота листовой 100г,шт,201.59,179.99,100 мл
251C13057,Чай зеленый Assand Chinese Green листовой 100г,шт,132.99,,100 г
251C13057,Чай черный Dilmah Ceylon Orange Pekoe крупнолистовой 100г,шт,190.39,169.99,100 г
251C13057,Цикорий Elza Natural chicory растворимый гранулированный 100г,шт,317.99,,100 г
251C13057,Кофе в капсулах Jardin Ristretto молотый 10x5г,шт,286.99,,50 мл
251C13057,Кофе молотый L'or Espresso Caramel натуральный жареный в капсулах 10x5.2г,шт,339.99,,10 шт
251C13057,Чай Крепкие Традиции черный 25х2г,шт,46.99,,50 г
251C13057,Кофе в зернах Черная Карта 800г,шт,1059.0,,800 г
251C13057,Чай черный Tess Banana Split 20х1.8г,шт,132.99,,20 шт
251C13057,Кофе растворимый Migel Classic натуральный гранулированный 75г,шт,172.99,,75 г
251C13057,Какао-напиток Kidness растворимый с витаминами 500г,шт,209.99,,330 мл
251C13057,Кофе растворимый Monarch Velour натуральный 95г,шт,259.99,,95 г
251C13057,Кофе растворимый Carte Noire Elegant натуральный сублимированный 95г,шт,469.99,,95 г
251C13057,Чай черный Красная Цена 20х2г,шт,25.99,,40 г
251C13057,Чай черный Крепкие традиции Цейлонский крупнолистовой 250г,шт,159.99,,250 г
251C13057,Кофе в капсулах Venetto Raffinato 10х5г,шт,254.99,,10 шт
251C13057,Чай черный Tess Санрайз в пакетиках 25х1.8г,шт,119.99,89.99,45 г
251C13057,Чай зеленый Assand Fresh summer Лайм с цедрой цитрусовых 100x1.5г,шт,299.99,239.99,100 шт
251C13057,Кофе в зернах Julius Meinl Юбилейный 500г,шт,847.99,,500 г
251C13057,Чай Tess Flame фруктовый с земляникой и розовым перцем в пакетиках 25х2г,шт,104.99,,50 г
251C13057,Цикорий Вкус & Польза натуральный растворимый сублимированный 85г,шт,319.99,269.99,85 г
251C13057,"Кофе Carte Noire Original жареный в зёрнах, 230г",шт,423.99,,230 г
251C13057,Чай зеленый Принцесса Ява Традиционный китайский 200г,шт,156.79,139.99,200 г
251C13057,Чай черный Assand Apple Orchard 100x1.5г,шт,299.99,239.99,100 шт
251C13057,Чай черный Assand Kenyan tea 100х2г,шт,289.99,239.99,100 шт
251C13057,Молоко сухое Си-Продукт ГОСТ цельное 26% 200г,шт,259.99,,200 г
251C13057,Чай Красная цена черный мелколистовой 100г,шт,29.99,,100 г
251C13057,Чай Ahmad Tea зеленый с жасмином в пакетиках 25х2г,шт,109.99,,50 г
251C13057,Кофе в капсулах Venetto Cappuccino 144г,шт,473.99,,16 шт
251C13057,Чай зеленый Зеленая панда Молочный туман китайский молочный оолонг 100г,шт,232.99,199.99,100 г
251C13057,Чай травяной Greenfield Natural Tisane Lemongrass & Schisandra 20х1.8г,шт,199.99,129.99,20 шт
251C13057,Кофе растворимый Venetto сублимированный 190г,шт,524.99,,190 г
251C13057,Чайный напиток Greenfield Natural Tisane Lavender & Verbena 20х1.8г,шт,189.99,129.99,20 шт
251C13057,Кофе в зернах Fresco Arabica Blend натуральный жареный 1000г,шт,1449.0,,1 кг
251C13057,Чай черный Крепкие Традиции байховый 100х2г,шт,179.99,,200 г
251C13057,Чай черный Akbar GFold цейлонский 25х2г,шт,95.19,84.99,25 шт
251C13057,Кофе в зернах Lalibela Coffee Classic 250г,шт,339.99,,250 г
251C13057,Кофе Egoiste Noir в зернах 1кг,шт,2479.0,,1 кг
251C13057,Напиток кофейный Monarch Hazelnut 4в1 со вкусом лесного ореха 13.5г,шт,15.99,,14 г
251C13057,Напиток чайный Вкус & Польза Оранжевое лето с облепихой/ананасом/яблоком сухой ароматизированный 75г,шт,229.99,199.99,75 г
251C13057,Кофе молотый Julius Meinl Президент натуральный жареный 220г,шт,466.99,,220 г
251C13057,Кофе в зернах Jardin Americano Crema жареный 1кг,шт,1239.0,,1 кг
251C13057,Чай черный Akbar Limited Edition крупнолистовой 200г,шт,243.99,,200 г
251C13057,Чай черный Ahmad Tea Английский завтрак 100х2г,шт,470.39,419.99,100 шт
251C13057,Чай черный Champion Pekoe цейлонский 100г,шт,189.99,,100 г
251C13057,Кофе Нескафе Голд Бариста растворимый 85г,шт,399.99,,85 г
251C13057,Напиток чайный Вкус & Польза Смородиновое лукошко сухой ароматизированный 90г,шт,229.99,,90 г
251C13057,Кофе Monarch Gold Arabica натуральный жареный в зернах 800г,шт,1239.0,,800 г
251C13057,Чай черный Greenfield Fine Ceylon байховый цейлонский крупнолистовой 90г,шт,189.99,169.99,90 г
251C13057,Кофе молотый Venetto Forte E Intense жареный в капсулах 10х5г,шт,254.99,,10 шт
251C13057,Сахар Naturiqa Экстра белый кусковой 500г,шт,76.99,,500 г
