category_code,name,price,uom,supermarket
MENU0129,Snack khoai tây Lay's vị bò bít tết Manhattan gói 95g,21500.0,G1,Winmart
MENU0129,Snack tôm cay Oishi gói 45g,5300.0,G1,Winmart
MENU0129,Bánh que tôm Doakbua gói 25g,8100.0,G1,Winmart
MENU0129,Snack bắp ngọt Oishi gói 42g,5300.0,G1,Winmart
MENU0129,Snack Toonies vị phô mai Orion gói 36g,6500.0,G1,Winmart
MENU0129,Bánh snack khoai tây tươi vị tảo biển O'Star gói 90g,21600.0,G1,Winmart
MENU0129,Snack mực tẩm gia vị cay ngọt Bento gói 24g,27500.0,G1,Winmart
MENU0129,Bánh que tôm Doakbua gói 55g,17100.0,G1,Winmart
MENU0129,Snack Ostar vị Kim Chi Hàn Quốc 58/63g,11600.0,G1,Winmart
MENU0129,Bánh que thịt heo xông khói Doakbua gói 25g,8100.0,G1,Winmart
MENU0129,Bánh que thịt xông khói Doakbua gói 55g,17100.0,G1,Winmart
MENU0129,Bánh Mix Tasty Stick Vfoods gói 75g,16000.0,G1,Winmart
MENU0129,Bánh snack vị kim chi Hàn Quốc O'Star gói 90g,21200.0,G1,Winmart
MENU0129,Snack khoai tây vị tảo biển O'Star gói 48g,11600.0,G1,Winmart
MENU0129,Snack Lay's vị tảo biển Nori gói 52g,10900.0,G1,Winmart
MENU0129,Snack khoai tây Lay's vị khoai tây tự nhiên Classic 56g,10900.0,G1,Winmart
MENU0129,Snack khoai tây Lay's vị khoai tây tự nhiên Classic 95g,22000.0,G1,Winmart
MENU0129,Snack khoai tây Slide thịt nướng lon 75g,28100.0,LON,Winmart
MENU0129,Snack khoai tây vị phô mai Slide lon 75g,28100.0,LON,Winmart
MENU0129,Snack khoai tây vị tự nhiên Slide lon 75g,28100.0,LON,Winmart
MENU0129,Khoai tây vị Barbecue Slide lon 160g,46400.0,LON,Winmart
MENU0129,Bánh lát khoai tây vị thơm cay Slide hộp 160g,46400.0,LON,Winmart
MENU0129,Bánh lát khoai tây vị phô mai Slide hộp 160g,46400.0,LON,Winmart
MENU0129,Snack khoai tây Slide hành lon 160g,46400.0,LON,Winmart
MENU0129,Khoai tây Slide Original hộp 160g,46400.0,LON,Winmart
MENU0129,Bánh snack vị bít tết kiểu New York Swing gói 90g,21600.0,G1,Winmart
MENU0129,Snack tôm cay đặc biệt Oishi gói 45g,5300.0,G1,Winmart
MENU0129,Snack pho mát miếng Oishi gói 42g,5300.0,G1,Winmart
MENU0129,Snack Hành Oishi  gói35/39g,5300.0,G1,Winmart
MENU0129,Snack Oishi cua sốt chua ngọt CrabMe gói  35/39g,5300.0,G1,Winmart
MENU0129,Snack bí đỏ vị bò nướng Oishi gói 42g,5300.0,G1,Winmart
MENU0129,Snack Oishi phồng mực Indochip 35/39g,5300.0,G1,Winmart
MENU0129,Snack Oishi nhân socola pillow gói 95/85g,11000.0,G1,Winmart
MENU0129,Snack Oishi nhân sữa dừa Pillows 95/85g,11300.0,G1,Winmart
MENU0129,Snack Toonies vị gà BBQ gói 38g,6500.0,G1,Winmart
MENU0129,Snack khoai tây Pringles kem chua sốt hành 107g,45500.0,HOP,Winmart
MENU0129,Khoai tây vị tự nhiên Pringles lon 110g,45500.0,HOP,Winmart
MENU0129,Snack Lay's wavy vị thăn bò nướng Texas 63/58g,10900.0,G1,Winmart
MENU0129,Bánh snack tôm Ruay Puan gói 20g,5700.0,G1,Winmart
MENU0129,Snach khoai tây Lay's tôm hùm cay lon 105 g,35400.0,LON,Winmart
MENU0129,Snack khoai tây Lay's Stax vị tự nhiên lon 110g,35400.0,LON,Winmart
MENU0129,Snack Rong biển Taokeanoi vị truyền thống gói 32g,45000.0,G1,Winmart
MENU0129,Snack vị cay Taokaenoi gói 32g,45000.0,G1,Winmart
MENU0129,Snack vị cay Big Roll  3g/3.6g,8100.0,G1,Winmart
MENU0129,Snakc tuyền thông Big Roll 3g,8100.0,G1,Winmart
MENU0129,Snack rong biển vị truyền thống TaoKaeNoi gói 20g,27000.0,G1,Winmart
MENU0129,Snack Big sheet truyền thống 3.2g,8100.0,G1,Winmart
MENU0129,Bánh snack khoai tây miếng vị mực cay Lay's Stax lon 100g,35500.0,LON,Winmart
MENU0129,Bánh snack khoai tây miếng Lay's Stax vị kem chua và hành tây lon 100g,35500.0,LON,Winmart
MENU0129,Snack Swing vị Bít tết New Yorrk 30/36g,6500.0,G1,Winmart
MENU0129,Snack Khoai Tây Ostar vị tảo biển gói 30/36g,6500.0,G1,Winmart
MENU0129,Snack vị truyền thống Big Bang gói 6g,11700.0,G1,Winmart
MENU0129,Snack Khoai Tây Karamucho cay đặc biệt 85g,22300.0,G1,Winmart
MENU0129,Bò nướng tiêu đen Swing Max 108g,21600.0,G1,Winmart
MENU0129,Snack Lay Stax  khoai tây vị tự nhiên 160g,48000.0,LON,Winmart
MENU0129,Snack Lay Stax khoai tây sườn BBQ 160g,48000.0,LON,Winmart
MENU0129,Khoai tây Lay's vị thăn bò nướng Texas 150g,33000.0,G1,Winmart
MENU0129,Khoai tây Lay's vị tảo biển Nori 150g,33000.0,G1,Winmart
MENU0129,Khoai tây LAY'S vị tự nhiên classic 150g,33000.0,G1,Winmart
MENU0129,Snack O'star khoai tây tự nhiên gói 63g,11900.0,G1,Winmart
MENU0129,Snack O'star khoai tây tự nhiên 108g,21200.0,G1,Winmart
MENU0129,Snack vị bò lúc lắc Poca gói 75g,10400.0,G1,Winmart
MENU0129,"Snack Oishi vị cookie, kem vani gói 95/85g",11100.0,G1,Winmart
MENU0129,Snack Poco vị tôm hùm nướng gói 80g,10800.0,G1,Winmart
MENU0129,Khoai tây LAY STAX vị tôm hùm nướng ngũ vị lon 160g,48000.0,LON,Winmart
MENU0129, Khô gà lá chanh O’lala gói 100 g,42900.0,G1,Winmart
MENU0129,Snack O'star Family Pack vị Kim Chi 152g,29800.0,G1,Winmart
MENU0129,Snack Swing Family Pack vị bò 152g,29800.0,G1,Winmart
MENU0129,Snack Talaethong mực vị truyền thống gói 100g,30900.0,G1,Winmart
MENU0129,Bánh Que DoaKbua vị Tomyum stick biscuit gói 62g,18000.0,G1,Winmart
MENU0129, Bánh Que DoaKbua  vị mực sốt cay stick biscuit gói 62g,18000.0,G1,Winmart
MENU0129,Snack Khoai tây Gokochi vị muối tự nhiên gói 65g,19000.0,G1,Winmart
MENU0129,Lay’s Stax Vị Cay Nồng 100g,34400.0,LO,Winmart
MENU0129,Lay’s Stax Vị Thịt Nướng 100g,34400.0,LO,Winmart
MENU0129,Snack vị sô cô la Toonies 60g,11800.0,G1,Winmart
MENU0129,Snack vị phô mai bùng nổ  Toonies 60g,11800.0,G1,Winmart
MENU0129,Snack Masita vị bắp bơ kiểu Hàn Quốc 60g,11800.0,G1,Winmart
MENU0129,Snack Oishi phô mát miếng 68g,10700.0,G1,Winmart
MENU0129,Snack Oishi nhân socola vị hazelnut 85g,10700.0,G1,Winmart
MENU0129,Snack Marineboy king vị tảo biển nori 56g,11800.0,G1,Winmart
MENU0129,Snack Bibigo rong biển truyền thống gói 25g,21600.0,G1,Winmart
MENU0129,Bánh que cay MAXS 55G,14600.0,G1,Winmart
MENU0129,Bánh snack Swing vị gà Teriyali Osaka Orion gói 90g,21200.0,G1,Winmart
MENU0129, Snack Swing  gà Teriyaki gói 58/63g,11900.0,G1,Winmart
MENU0129,Snack Lay's vị sườn nướng BBQ Brazil 95g,21600.0,G1,Winmart
MENU0129,Snack Lay's vị tảo biển Nori 95g,21600.0,G1,Winmart
MENU0129,Snack Oishi bắp ngọt vị phô mai 35/39g,5300.0,G1,Winmart
MENU0129,Bim bim Poppedcorn quẩy soắn 280g,59800.0,G1,Winmart
MENU0129,Bỏng ngô Mcgoods vị mật ong loại 255g,79000.0,G1,Winmart
MENU0129,Snack hải sản tẩm gia vị cực cay Bento gói 20g,28100.0,G1,Winmart
MENU0129,Snack hải sản tẩm gia vị cay Bento gói 24g,28100.0,G1,Winmart
MENU0129,Snack  Doritos vị Taco gói 65g,31600.0,G1,Winmart
MENU0129,Snack Lay's wavy vị phô mai cheddar 95g,22000.0,G1,Winmart
MENU0129,Snack hải sản tẩm vị ớt Bento gói 24g,28100.0,G1,Winmart
MENU0129,Snack hải sản tẩm gia vị Mexican BBQ Bento gói 24g,28100.0,G1,Winmart
MENU0129,Bánh que đùi gà Doakbua vị cay gói 115/110g,30100.0,G1,Winmart
MENU0129,Bánh Que đỏ  Doakbua Stick Biscuit 115g,30100.0,G1,Winmart
MENU0129,Snack Koimucho bắp thịt nướng 64g,9700.0,G1,Winmart
MENU0129,Snack bắp vị sữa bắp Koimucho gói 64g,9900.0,G1,Winmart
MENU0129,Bánh que hỗn hợp Mix Hot Chili 60g,16000.0,G1,Winmart
MENU0129,Snack Oishi tôm vị muối ớt xanh gói 35/32g,5300.0,G1,Winmart
MENU0130,Ô mai mơ gừng Hồng Lam  200g,70500.0,HOP,Winmart
MENU0130,Hạnh nhân rang sấy Faminuts bịch chân không 500g,260000.0,G1,Winmart
MENU0130,Hạt dẻ Tuấn Đạt 110g,82000.0,G1,Winmart
MENU0130,Nho khô Sunraysia hỗn hợp 90g,147000.0,LON,Winmart
MENU0130,Nho khô nguyên cành Crimson Sunraysia 420g,252000.0,HOP,Winmart
MENU0130,Nho khô nguyên cành Thompson Sunraysia 420g,267000.0,HOP,Winmart
MENU0130,Hạt bí sạch Tân Việt 350g,115000.0,G1,Winmart
MENU0130,Đậu phộng da cá Tân Tân gói 285g,44700.0,G1,Winmart
MENU0130,Ô mai chanh mặn ngọt Hồng Lam hộp  200g,59900.0,HOP,Winmart
MENU0130,Ô mai mơ gừng Hồng Lam chua mặn ngọt hộp 200g,70500.0,HOP,Winmart
MENU0130,Ô mai sấu bao tử Hồng Lam  hộp 200g,59600.0,HOP,Winmart
MENU0130,Ô mai mơ xí muội Hồng Lam chua ngọt 200g,70500.0,HOP,Winmart
MENU0130,Ô mai mơ chua mặn ngọt Hồng Lam  hộp 200g,70500.0,HOP,Winmart
MENU0130,Đậu phộng Poca da cá gói 45/42g,5400.0,G1,Winmart
MENU0130,Hạt hướng dương ngũ vị  Cha Cheer gói 130g,29600.0,G1,Winmart
MENU0130,Hạt hướng dương vị dừa Cha Cheer gói 130g,29600.0,G1,Winmart
MENU0130,Mít sấy Vinamit gói 150g,58900.0,G1,Winmart
MENU0130,Mít sấy Vinamit gói 100g,40000.0,G1,Winmart
MENU0130,Mít sấy gói Vinamit 250g,95900.0,G1,Winmart
MENU0130,Chuối sấy Vinamit gói 250g,53000.0,G1,Winmart
MENU0130,Khoai lang sấy Vinamit gói 250g,65500.0,G1,Winmart
MENU0130,Mít sấy Vinamit gói 210g,79900.0,G1,Winmart
MENU0130,Trái cây sấy Vinamit gói 500g,131000.0,G1,Winmart
MENU0130,Trái cây sấy Vinamit gói 250g,73200.0,G1,Winmart
MENU0130,Nho khô Raisins hộp 250g,71900.0,HOP,Winmart
MENU0130,Nho khô Raisins hộp 200g,54900.0,HOP,Winmart
MENU0130,Đậu phộng nước cốt dừa Tân Tân lon 265g,62500.0,LON,Winmart
MENU0130,Hạt điều rang muối nguyên vỏ Minh Việt 500g,228400.0,G1,Winmart
MENU0130,Hạt điều rang muối Minh Việt vỏ hạt to 400g,189000.0,HOP,Winmart
MENU0130,Snacks và đậu thập cẩm Tân Tân hộp 200g,50000.0,HOP,Winmart
MENU0130,Hạt dẻ cười Minh Việt gói 150g,85400.0,G1,Winmart
MENU0130,Hạt dẻ cười Pistachios Minh Việt 300g,163500.0,G1,Winmart
MENU0130,Hạt dẻ cười Minh Việt gói 500g,272800.0,G1,Winmart
MENU0130,Snack nhân đậu phộng vị nước cốt dừa Pinattsu Oishi gói 100g,10800.0,G1,Winmart
MENU0130,Snack nhân đậu phộng vị mực cay Pinattsu Oishi gói 100g,10800.0,G1,Winmart
MENU0130,Hạt điều rang muối Minh Việt bóc vỏ 500g,262700.0,G1,Winmart
MENU0130,Hạt điều rang muối Minh Việt có vỏ 150g,75600.0,HOP,Winmart
MENU0130,Hạt điều rang muối Minh Việt bóc vỏ 400g,220000.0,HOP,Winmart
MENU0130,Xoài sấy dẻo Vinamit  gói 160g,51500.0,G1,Winmart
MENU0130,Hạt hướng dương Martin rang gói 200g,57900.0,G1,Winmart
MENU0130,Hạt điều rang muối Tuấn Đạt hộp 300g,162000.0,HOP,Winmart
MENU0130,Bắp chiên bơ Hùng Cường gói 200g,21600.0,G1,Winmart
MENU0130,Trái cây sấy khô Dann Food gói 100g,30500.0,G1,Winmart
MENU0130,Mít sấy Dann gói 100g,39900.0,G1,Winmart
MENU0130,Xoài sấy dẻo Dann Food gói 100g,41800.0,G1,Winmart
MENU0130,Hạt điều muối 150g,81000.0,HOP,Winmart
MENU0130,Hạt bí rang Minh Việt gói 400g,96700.0,G1,Winmart
MENU0130,Xoài sấy dẻo Tuấn Đạt gói 200g ,77000.0,G1,Winmart
MENU0130,Xoài sấy dẻo Tuấn Đạt gói 500g ,187800.0,G1,Winmart
MENU0130,Xoài sấy dẻo Tuấn Đạt gói 100g,40600.0,G1,Winmart
MENU0130,Me thái cay ngọt FITO  hộp 100g,30000.0,G1,Winmart
MENU0130,Mít sấy WinMart Good gói 150g,44900.0,G1,Winmart
MENU0130,Mít sấy WinMart Good 100g ,30800.0,G1,Winmart
MENU0130, Xoài sấy dẻo  WinMart Good 100g,35700.0,G1,Winmart
MENU0130,Điều rang muối My Linh bóc lụa 250g,128800.0,HOP,Winmart
MENU0130,Điều bóc lụa rang muối My Linh hộp 400g,205800.0,HOP,Winmart
MENU0130,Hạt điều lụa rang muối Mỹ Linh 500g,253000.0,HOP,Winmart
MENU0130,Hạnh nhân rang muối Minh Việt hộp 500g,281400.0,HOP,Winmart
MENU0130,Hạt điều lụa Tuấn Đạt hộp 450g,216800.0,HOP,Winmart
MENU0130,Hạt điều lụa Cô Ba Bình Dương hộp 400g,197500.0,HOP,Winmart
MENU0130,Hạt điều lụa rang muối Mỹ Linh 500g ,212800.0,HOP,Winmart
MENU0130,Điều lụa rang muối 250g,119800.0,HOP,Winmart
MENU0130,Hạt điều rang muối vỏ lụa Mỹ Linh hộp 400g,179100.0,HOP,Winmart
MENU0130,Điều lụa rang muối Mỹ Linh 200g,94100.0,HOP,Winmart
MENU0130,Hạt điều lụa Tuấn Đạt hộp 200g,106800.0,HOP,Winmart
MENU0130,Macca Minh Việt 300g,145600.0,G1,Winmart
MENU0130,Hạt điều rang củi Hải Bình 250g,142500.0,HOP,Winmart
MENU0130,Hạt điều rang củi hải Bình túi zipper 250g,144700.0,G1,Winmart
MENU0130,Hạt điều rang củi Hải Bình túi zip giấy 500g,283200.0,G1,Winmart
MENU0130,Hạt óc chó Pam's gói 250g,103700.0,G1,Winmart
MENU0130,Hạt Macadamia Nữ Hoàng Hạt 250g,150800.0,HOP,Winmart
MENU0130,Hạt hạnh nhân Pam’s 250g,141600.0,G1,Winmart
MENU0130,Hạt óc chó Pam's gói 250g,183700.0,G1,Winmart
MENU0130,Hạt hướng dương nguyên vị 130g,29600.0,G1,Winmart
MENU0130,Bánh dừa nướng  THD,223000.0,KG,Winmart
MENU0130,Hạt Mắc Ca Pam's 250g,126500.0,HOP,Winmart
MENU0130,Đậu phộng da cá Tân Tân 300g,55700.0,LON,Winmart
MENU0130,Đậu Tỏi ớt Tân Tân lon 260g,70000.0,LON,Winmart
MENU01135,Thùng 24 lon bia Heineken 330ml,445000.0,T24,Winmart
MENU01135,Thùng 24 lon bia Red Ruby lon 330ml,235000.0,T,Winmart
MENU01135,Lốc 4 lon bia Edelweiss 330ml,84000.0,G4,Winmart
MENU01135,Thùng 24 lon bia Heieken Silver lon cao 250ml,373000.0,T,Winmart
MENU01135,Thùng 12 lon  Bia  Budweiser 500ml ,369000.0,T,Winmart
MENU01135,Bia Heineken Silver thùng 24 lon x 330ml,463000.0,T,Winmart
MENU01135,Thùng 24 lon bia Heineken 0.0 Sleek 330ml,439000.0,T,Winmart
MENU01135,Bia 333 Export thùng 24 lon x 330ml,285000.0,T,Winmart
MENU01135,Bia Sapporo Premium lốc 6 lon x 650ml,445000.0,G6,Winmart
MENU01135,Thùng 24 lon nước táo lên men Strongbow 330ml,467100.0,T,Winmart
MENU01135,Thùng 24 lon Nước táo lên men Strongbow vị dâu đỏ  330ml,467100.0,T,Winmart
MENU01135,Thùng 24 lon bia Carlsberg Smooth Draught 330ml,470000.0,T,Winmart
MENU01135,Lốc 6 lon bia Huda Carlsberg 330ml,75000.0,G6,Winmart
MENU01135,Thùng 24 lon Nước táo lên men Strongbow Apple Ciders Dark Fruit 330ml,467100.0,T,Winmart
MENU01135,Thùng 24 chai bia Budweiser 330ml,520000.0,T,Winmart
MENU01135,Thùng 12 lon bia Sapporo 500ml,354000.0,T,Winmart
MENU01135,Nước táo lên men Strongbow chai 330ml,18100.0,CHA,Winmart
MENU01135,Nước táo lên men Strongbow Apple Ciders Red Berries chai 330ml (Vị dâu đỏ),18100.0,CHA,Winmart
MENU01135,Thùng 24  lon bia Blanc 330ml,443000.0,T,Winmart
MENU01135,Bia Sapporo Premium thùng 24 lon x 330ml,460000.0,T,Winmart
MENU01135,Thùng 24 lon Bia Saigon lager 330ml,270000.0,T,Winmart
MENU01135,Bia Corona Extra chai 330ml/330ml,38000.0,CHA,Winmart
MENU01135,Thùng 24 lon Budweiser lon Sleek 330ml ,480000.0,T,Winmart
MENU01135,Lốc 6 chai bia Hoegaarden Rosée 248ml,122000.0,G6,Winmart
MENU01135,Thùng 24 lon bia Budweiser Budvar 330ml,928000.0,T,Winmart
MENU01135,Bia Budweiser Budvar thùng 24 lon x 500ml,1245000.0,T,Winmart
MENU01135,Thùng 24 lon bia hơi Hà Nội 500ml ,397000.0,T,Winmart
MENU01135,Bia Budweiser Alumi chai 335ml,46500.0,CHA,Winmart
MENU01135,Lốc 6 lon Bia Sài Gòn export 330ml,62500.0,G6,Winmart
MENU01135,Lốc 6 lon bia Hoegaarden trắng  330ml,172000.0,G6,Winmart
MENU01135,Thùng 24 lon bia Trúc Bạch lon sleek 330ml,455000.0,T,Winmart
MENU01135,Thùng 24 lon bia Sài Gòn special sleek 330ml,349000.0,T,Winmart
MENU01135,Thùng 20 lon bia Tiger Soju Dưa lưới lon sleek 330ml,393000.0,T,Winmart
MENU01135,Thùng 20 lon bia Tiger Soju Mận lon sleek 330ml,393000.0,T,Winmart
MENU01135,Bia Tuborg thùng 24 lon x 330ml,364000.0,T,Winmart
MENU01135,Thùng 24 lon bia Tiger crystal lon 330ml,410000.0,T,Winmart
MENU01135,Bia Hoegaarden trắng chai 330ml,33000.0,CHA,Winmart
MENU01135,Thùng 24 lon bia Tiger Platinum lon cao 330ml,460000.0,T,Winmart
MENU01135,LARUE Bia special lon 330ml,279000.0,T,Winmart
MENU01135,Thùng 24 lon bia Hà Nội Habeco 330ml,279000.0,T,Winmart
MENU01135,TIGER Bia lon cao 330ml,355000.0,T24,Winmart
MENU01135,Thùng 24 lon bia Saigon Chill  330ml,407000.0,T,Winmart
MENU01135,Bia đào  Hoegaarden lon sleek 500ml,39000.0,LON,Winmart
MENU01135,Bia Budweiser Budvar chai 330ml,43000.0,CHA,Winmart
MENU01135,Thùng 24 lon bia Sapporo 100 330ml,475000.0,T,Winmart
MENU01135,Bia Tuborg Ice lon 330ml,16900.0,LON,Winmart
MENU01135,Thùng 12 lon Cider Somersby  Blackberry,227000.0,T,Winmart
MENU01135,Thùng 12 chai Cider Somersby Táo,227000.0,T,Winmart
MENU01135,Thùng 12 chai Cider Somersby Blackberry 330ml,227000.0,T,Winmart
MENU01162,Cà phê hòa tan đậm đà hài hòa 3 trong 1 Nescafé hộp 340g,71500.0,HOP,Winmart
MENU01162,Cà phê hòa tan 3in1 G7 hộp 288g,81000.0,HOP,Winmart
MENU01162,Cà phê 3 trong 1 Gold Original Vinacafe 480g,89000.0,G1,Winmart
MENU01162,Café Việt đen đá NESCAFE hộp 240g,68200.0,HOP,Winmart
MENU01162,Cà phê hòa tan NESCAFE Nguyên chất Red Cup lọ 200g,190000.0,LO,Winmart
MENU01162,Cà phê hòa tan rang xay đậm vị 3 trong 1 Nescafé hộp 340g,71500.0,HOP,Winmart
MENU01162,Cà phê hòa tan 3in1 G7 hộp 336g,89000.0,HOP,Winmart
MENU01162,Cà phê hòa tan 3in1 G7 gói 800g,200000.0,G1,Winmart
MENU01162,Cà phê đen hòa tan G7 hộp 30g,41500.0,HOP,Winmart
MENU01162,Cà phê Passiona G7 Trung Nguyên hộp 224g,89000.0,HOP,Winmart
MENU01162,Cà phê hòa tan đen đá 2in1 G7 Trung Nguyên hộp 240g,80000.0,HOP,Winmart
MENU01162,Cà phê cappuccino G7 Trung Nguyên hộp 216g,88500.0,HOP,Winmart
MENU01162,Cà phê cappuccino mocha G7 Trung Nguyên hộp 216g,88500.0,HOP,Winmart
MENU01162,Cà phê Truyền Thống Highlands Coffee gói 200g,83000.0,G1,Winmart
MENU01162,Cà phê Culi Highlands Coffee gói 200g,107000.0,G1,Winmart
MENU01162,Cà phê Moka Highlands Coffee gói 200g,117000.0,G1,Winmart
MENU01162,Cà phê Sài Gòn Wake-up gói 384g,56500.0,G1,Winmart
MENU01162,Cà phê đen Birdy lon 170ml,11500.0,LON,Winmart
MENU01162,Cà phê sữa  Birdy lon 170ml,11500.0,LON,Winmart
MENU01162,Cà phê phố sữa đá MacCoffee (24gx10) 240g,61000.0,HOP,Winmart
MENU01162,Cà phê G7 Gu mạnh X2 3in1 (25g*12) 300g,79000.0,HOP,Winmart
MENU01162,Café xay Trung Nguyên Sáng Tạo 8 gói 250g,319000.0,G1,Winmart
MENU01162,Cà phê hòa tan 3in1 G7 Trung Nguyên gói 20 túi,81000.0,G1,Winmart
MENU01162,Café Chế phin Trung Nguyên gói 500g,157000.0,G1,Winmart
MENU01162,Cà phê rang xay Sáng Tạo 2 Trung Nguyên gói 340g,109000.0,G1,Winmart
MENU01162,Cà phê Sáng Tạo 1 Trung Nguyên gói 340g,94000.0,G1,Winmart
MENU01162,Cà phê rang xay Sáng Tạo 4 Trung Nguyên gói 340g,151000.0,G1,Winmart
MENU01162,Cà phê Sáng Tạo số 5 gói 340g,184000.0,G1,Winmart
MENU01162,Cà phê hòa tan 3 trong 1 Nescafé túi 782g,146000.0,G1,Winmart
MENU01162,Cà phê Sáng Tạo số 3 Trung Nguyên gói 340g,133000.0,G1,Winmart
MENU01162,Cà phê tan Gold Original Vinacafe 800g,143000.0,G1,Winmart
MENU01162,Cà phê chế phin 5 Trung Nguyên gói 500g,298000.0,G1,Winmart
MENU01162,Cà phê Nâu Trung Nguyên Sức sống gói 500g,138000.0,G1,Winmart
MENU01162,Cà phê thứ thiệt 3in1 G7 Trung Nguyên gói 1600g,369000.0,G1,Winmart
MENU01162,Cà phê phin giấy Con Sóc Coffee hộp 160g,80000.0,HOP,Winmart
MENU01162,Cà phê Con Sóc Coffee hộp 500g,180000.0,HOP,Winmart
MENU01162,Cà phê rang xay đặc biệt Trung Nguyên gói 500g	,93000.0,G1,Winmart
MENU01162,Cà phê Khát Vọng Trung Nguyên gói 500g,109000.0,G1,Winmart
MENU01162,Cà phê sữa đá Highlands Coffee lon 235ml,13900.0,LON,Winmart
MENU01162,Cà phê Cappuccino Trung Nguyên dừa hộp 216g ,88500.0,HOP,Winmart
MENU01162,Lốc 4 Hộp Highlands Coffee Cà Phê Sữa Tetra Pack 180ml,44000.0,G4,Winmart
MENU01162,Café sữa đá Nescafe  25*20g ,128000.0,G1,Winmart
MENU01162,Cà phê Trung Nguyên legend hộp 225g,74000.0,HOP,Winmart
MENU01162,Café Trung Nguyên Legend Classic 357g,98000.0,HOP,Winmart
MENU01162,Café Trung Nguyên Legend Classic gói 850g,208000.0,G1,Winmart
MENU01162,Café Vinacafé 3in1 Gold Original 360g,72000.0,HOP,Winmart
MENU01162,Cà phê Sữa Highland lon 185ml,13000.0,LON,Winmart
MENU01162,Cà phê đen hòa tan G7 200g (100 góix2g),233000.0,G1,Winmart
MENU01162,Cà phê đen đá hòa tan Nescafé 35 gói x 16g,142000.0,G1,Winmart
MENU01162,Cà phê đen uống liền Café Việt Nescafé lon 170ml,13600.0,LON,Winmart
MENU01162,Cà phê hòa tan 3 trong 1 Nescafé sữa đá hộp 200g (10 gói x 20g),53000.0,HOP,Winmart
MENU01162,Cà phê sữa đá hòa tan Trung Nguyên Legend hộp 9 gói x 25g,109000.0,HOP,Winmart
MENU01162,Café Trung Nguyên Legend Special gói 450g,146000.0,HOP,Winmart
MENU01162,Café Mr.Viet bột arabica 250g,149200.0,G1,Winmart
MENU01162,Cà phê bột Mr.Viet hương chồn 250g ,176700.0,G1,Winmart
MENU01162,Café Mr.Viet hòa tan đen hộp 40g,87000.0,HOP,Winmart
MENU01162,Cà phê hòa tan 3 trong 1 Mr.Viet hộp 255g,97400.0,HOP,Winmart
MENU01162,Cà phê hòa tan Capuccino 4in1 Mr.Viet hộp 240g,108000.0,HOP,Winmart
MENU01163,Thùng 24 chai nước khoáng thiên nhiên Vivant 500ml,115000.0,T,Winmart
MENU01163,Nước uống tinh khiết Dasani chai 1.5 lít,9500.0,CHA,Winmart
MENU01163,Nước uống đóng chai Aquafina 1.5 lít,11600.0,CHA,Winmart
MENU01163,Nước uống Aquafina chai 5L,29500.0,CHA,Winmart
MENU01163,Nước uống đóng chai Aquafina thùng 24 chai x 355ml,118000.0,T,Winmart
MENU01163,Thùng 24 chai nước khoáng thiên nhiên Aquafina chai 500ml,109000.0,T,Winmart
MENU01163,Nước uống đóng chai Dasani chai 500ml,111000.0,T,Winmart
MENU01163,Thùng 24  chai nước tinh khiết Dasani 350ml,99000.0,T,Winmart
MENU01163,Nước khoáng thiên nhiên Evian chai 330ml,27500.0,CHA,Winmart
MENU01163,Nước khoáng thiên nhiên Evian chai 1.5L,72500.0,CHA,Winmart
MENU01163,Thùng 24 chai nước khoáng thiên nhiên Evian 500ml,628000.0,T,Winmart
MENU01163,Nước ion I-On Life 450ml,6100.0,CHA,Winmart
MENU01163,Nước khoáng thiên nhiên Lavie thùng 24 chai x 350ml,114000.0,T,Winmart
MENU01163,Nước khoáng thiên nhiên Lavie thùng 24 chai x 500ml,119000.0,T,Winmart
MENU01163,Thùng 24 chai nước uống tinh khiết Dasani chai 500ml/510ml,120000.0,T,Winmart
MENU01163,"Nước tinh khiết TH True Water 1,5L",10800.0,CHA,Winmart
MENU01163,Nước ngọt Vĩnh Hảo có ga lemona 500ml,6900.0,CHA,Winmart
MENU01164,Nước uống sữa trái cây bổ dưỡng hương cam Nutri Boost chai 1L,29000.0,CHA,Winmart
MENU01164,Nước uống sữa trái cây hương dâu Nutri Boost chai 1L,29000.0,CHA,Winmart
MENU01164,Thùng 24 lon nước tăng lực STING hương dâu 330ml/320ml,257000.0,T,Winmart
MENU01164,Nước Cam Ép Twister 1L,23000.0,CHA,Winmart
MENU01164,Nước giải khát có gas 7 Up chai 1.5L,20200.0,CHA,Winmart
MENU01164,Nước giải khát có gas hương cam Fanta chai 1.5L,20200.0,CHA,Winmart
MENU01164,Thùng 24 lon nước tăng lực STING 330ml/320ml,239000.0,T,Winmart
MENU01164,Trà ô long Tea Plus vị chanh 1 lít,18500.0,CHA,Winmart
MENU01164,Trà Tea+ Oolong  chai 1L,18500.0,CHA,Winmart
MENU01164,Nước cam có tép Teppy Minute Maid chai  1 lít,22500.0,CHA,Winmart
MENU01164,Nước cam Vfresh Vinamilk hộp 1 lít,42200.0,HOP,Winmart
MENU01164,Nước đào Vfresh Vinamilkhộp 1 lít,42200.0,HOP,Winmart
MENU01164,Nước nho ép Vfresh Vinamilk hộp 1 lít,58900.0,HOP,Winmart
MENU01164,Nước táo ép Vfresh hộp 1 lít,47500.0,HOP,Winmart
